code,sec_name_csmar,company_name_csmar,list_date_csmar,list_year_csmar,prospectus_publish_date_csmar,prospectus_sign_date_csmar,issue_price,gross_proceeds,issue_fee,sponsor,Listexg,Nindcd,Nindnme,IndustryCodeC,IndustryNameC,in_candidate_x,candidate_status
688102,斯瑞新材,陕西斯瑞新材料股份有限公司,2022-03-16,2022,2022-03-11,2022-03-11,10.48,41930.48,6239.3971,海通证券股份有限公司,1,C32,有色金属冶炼及压延加工业,,,True,in_candidate_x
688207,格灵深瞳,北京格灵深瞳信息技术股份有限公司,2022-03-17,2022,2022-03-11,2022-03-11,39.49,182622.3145,15613.2955,海通证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688150,莱特光电,陕西莱特光电材料股份有限公司,2022-03-18,2022,2022-03-14,2022-03-14,22.05,88737.49,8244.25,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688282,理工导航,北京理工导航控制科技股份有限公司,2022-03-18,2022,2022-03-14,2022-03-14,65.21,143462.0,18405.97,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688238,和元生物,和元生物技术(上海)股份有限公司,2022-03-22,2022,2022-03-17,2022-03-17,13.23,132300.0,12553.5568,海通证券股份有限公司,1,M73,研究和试验发展,,,True,in_candidate_x
688306,均普智能,宁波均普智能制造股份有限公司,2022-03-22,2022,2022-03-17,2022-03-17,5.08,155991.9156,14095.2917,海通证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688197,首药控股,首药控股(北京)股份有限公司,2022-03-23,2022,2022-03-18,2022-03-18,39.9,148348.2,10972.7979,中信建投证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688193,仁度生物,上海仁度生物科技股份有限公司,2022-03-30,2022,2022-03-25,2022-03-25,72.65,72650.0,7373.51,中国国际金融股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688331,荣昌生物,荣昌生物制药(烟台)股份有限公司,2022-03-31,2022,2022-03-28,2022-03-28,48.0,261246.24,10651.7,华泰联合证券有限责任公司,1,C27,医药制造业,,,True,in_candidate_x
688048,长光华芯,苏州长光华芯光电技术股份有限公司,2022-04-01,2022,2022-03-29,2022-03-29,80.8,273912.0,20295.08,华泰联合证券有限责任公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688295,中复神鹰,中复神鹰碳纤维股份有限公司,2022-04-06,2022,2022-03-30,2022-03-30,29.33,293300.0,15631.6043,国泰君安证券股份有限公司,1,C28,化学纤维制造业,,,True,in_candidate_x
688337,普源精电,普源精电科技股份有限公司,2022-04-08,2022,2022-04-01,2022-04-01,60.88,184633.1442,18020.4255,国泰君安证券股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688153,唯捷创芯,唯捷创芯(天津)电子技术股份有限公司,2022-04-12,2022,2022-04-07,2022-04-07,66.6,266932.8,16681.67,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688302,海创药业,海创药业股份有限公司,2022-04-12,2022,2022-04-07,2022-04-07,42.92,106269.92,6758.59,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688125,安达智能,广东安达智能装备股份有限公司,2022-04-15,2022,2022-04-12,2022-04-12,60.55,122323.23,10343.11,中国国际金融股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688209,英集芯,深圳英集芯科技股份有限公司,2022-04-19,2022,2022-04-14,2022-04-14,24.23,101766.0,11026.5,华泰联合证券有限责任公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688326,经纬恒润,北京经纬恒润科技股份有限公司,2022-04-19,2022,2022-04-13,2022-04-13,121.0,363000.0,14198.26,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688072,拓荆科技,拓荆科技股份有限公司,2022-04-20,2022,2022-04-14,2022-04-14,71.88,227283.12,14523.4,招商证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688279,峰岹科技,峰岹科技(深圳)股份有限公司,2022-04-20,2022,2022-04-15,2022-04-15,82.0,189344.97,16498.788,海通证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688052,纳芯微,苏州纳芯微电子股份有限公司,2022-04-22,2022,2022-04-18,2022-04-18,230.0,581118.0,22993.34,光大证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688325,赛微微电,广东赛微微电子股份有限公司,2022-04-22,2022,2022-04-19,2022-04-19,74.55,149100.0,13560.78,国泰君安证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688046,药康生物,江苏集萃药康生物科技股份有限公司,2022-04-25,2022,2022-04-18,2022-04-18,22.53,112650.0,10039.79,华泰联合证券有限责任公司,1,M73,研究和试验发展,,,True,in_candidate_x
688320,禾川科技,浙江禾川科技股份有限公司,2022-04-28,2022,2022-04-25,2022-04-25,23.66,89340.16,8690.09,中国国际金融股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688170,德龙激光,苏州德龙激光股份有限公司,2022-04-29,2022,2022-04-26,2022-04-26,30.18,77985.12,6603.15,中信建投证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688290,景业智能,杭州景业智能科技股份有限公司,2022-04-29,2022,2022-04-25,2022-04-25,33.89,69813.4,7784.65,中信证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688213,思特威,思特威(上海)电子科技股份有限公司,2022-05-20,2022,2022-05-17,2022-05-17,31.51,126071.51,8649.69,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688287,观典防务,观典防务技术股份有限公司,2022-05-25,2022,2022-05-24,2022-05-24,21.88,,518.87,中信证券股份有限公司,1,M75,科技推广和应用服务业,,,False,transfer_listing_not_standard_ipo
688045,必易微,深圳市必易微电子股份有限公司,2022-05-26,2022,2022-05-23,2022-05-23,55.15,95201.58,9123.79,申万宏源证券承销保荐有限责任公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688327,云从科技,云从科技集团股份有限公司,2022-05-27,2022,2022-05-24,2022-05-24,15.37,172804.91,10095.42,中信建投证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688119,中钢洛耐,中钢洛耐科技股份有限公司,2022-06-06,2022,2022-05-31,2022-05-31,5.06,113850.0,8440.84,中信建投证券股份有限公司,1,C30,非金属矿物制品业,,,True,in_candidate_x
688251,井松智能,合肥井松智能科技股份有限公司,2022-06-06,2022,2022-05-31,2022-05-31,35.62,52921.05,6372.13,华安证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688120,华海清科,华海清科股份有限公司,2022-06-08,2022,2022-06-01,2022-06-01,136.66,364427.12,15436.59,国泰君安证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688348,昱能科技,昱能科技股份有限公司,2022-06-08,2022,2022-06-02,2022-06-02,163.0,326000.0,22300.51,"大信会计师事务所(特殊普通合伙),东方证券承销保荐有限公司",1,C38,电气机械及器材制造业,,,True,in_candidate_x
688349,三一重能,三一重能股份有限公司,2022-06-22,2022,2022-06-17,2022-06-17,29.8,561091.43,14021.58,中信证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688047,龙芯中科,龙芯中科技术股份有限公司,2022-06-24,2022,2022-06-21,2022-06-21,60.06,246246.0,4252.11,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688297,中无人机,中航(成都)无人机系统股份有限公司,2022-06-29,2022,2022-06-21,2022-06-21,32.35,436725.0,17019.2802,"中航证券有限公司,中信建投证券股份有限公司",1,C37,铁路、船舶、航空航天和其它运输设备制造业,,,True,in_candidate_x
688237,超卓航科,湖北超卓航空科技股份有限公司,2022-07-01,2022,2022-06-28,2022-06-28,41.27,92448.2172,11590.6253,"中航证券有限公司,海通证券股份有限公司",1,C37,铁路、船舶、航空航天和其它运输设备制造业,,,True,in_candidate_x
688400,凌云光,凌云光技术股份有限公司,2022-07-06,2022,2022-06-29,2022-06-29,21.93,197370.0,16841.67,中国国际金融股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688322,奥比中光,奥比中光科技集团股份有限公司,2022-07-07,2022,2022-07-04,2022-07-04,30.99,123963.099,8229.1,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688053,思科瑞,成都思科瑞微电子股份有限公司,2022-07-08,2022,2022-07-05,2022-07-05,55.53,138825.0,13574.34,中国银河证券股份有限公司,1,M74,专业技术服务业,,,True,in_candidate_x
688353,华盛锂电,江苏华盛锂电材料股份有限公司,2022-07-13,2022,2022-07-08,2022-07-08,98.35,275380.0,18679.55,华泰联合证券有限责任公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688332,中科蓝讯,深圳市中科蓝讯科技股份有限公司,2022-07-15,2022,2022-07-12,2022-07-12,91.66,274980.0,16057.24,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688231,隆达股份,江苏隆达超合金股份有限公司,2022-07-22,2022,2022-07-15,2022-07-15,39.08,241179.43,21052.27,"国信证券股份有限公司,华英证券有限责任公司",1,C32,有色金属冶炼及压延加工业,,,True,in_candidate_x
688375,国博电子,南京国博电子股份有限公司,2022-07-22,2022,2022-07-15,2022-07-15,70.88,283590.88,9295.07,招商证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688382,益方生物,益方生物科技(上海)股份有限公司,2022-07-25,2022,2022-07-20,2022-07-20,18.12,208380.0,10164.663,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688253,英诺特,北京英诺特生物技术股份有限公司,2022-07-28,2022,2022-07-25,2022-07-25,26.06,88656.12,8607.83,华泰联合证券有限责任公司,1,C27,医药制造业,,,True,in_candidate_x
688130,晶华微,杭州晶华微电子股份有限公司,2022-07-29,2022,2022-07-26,2022-07-26,62.98,104798.72,12745.0183,海通证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688371,菲沃泰,江苏菲沃泰纳米科技股份有限公司,2022-08-02,2022,2022-07-28,2022-07-28,18.54,155491.44,11852.83,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688373,盟科药业,上海盟科药业股份有限公司,2022-08-05,2022,2022-08-02,2022-08-02,8.16,106080.0,10107.21,中国国际金融股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688380,中微半导,中微半导体(深圳)股份有限公司,2022-08-05,2022,2022-08-02,2022-08-02,30.86,194418.0,12767.91,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688205,德科立,无锡市德科立光电子技术股份有限公司,2022-08-09,2022,2022-08-04,2022-08-04,48.51,117976.32,8540.9219,国泰君安证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688273,麦澜德,南京麦澜德医疗科技股份有限公司,2022-08-11,2022,2022-08-08,2022-08-08,40.29,100725.0,9749.15,南京证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688041,海光信息,海光信息技术股份有限公司,2022-08-12,2022,2022-08-09,2022-08-09,36.0,1080000.0,21721.07,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688203,海正生材,浙江海正生物材料股份有限公司,2022-08-16,2022,2022-08-11,2022-08-11,16.68,84516.75,9430.64,中信建投证券股份有限公司,1,C28,化学纤维制造业,,,True,in_candidate_x
688401,路维光电,深圳市路维光电股份有限公司,2022-08-17,2022,2022-08-12,2022-08-12,25.08,83600.67,7549.62,国信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688292,浩瀚深度,北京浩瀚深度信息技术股份有限公司,2022-08-18,2022,2022-08-11,2022-08-11,16.56,65058.72,7889.49,国金证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688403,汇成股份,合肥新汇成微电子股份有限公司,2022-08-18,2022,2022-08-12,2022-08-12,8.88,148269.9425,16233.9778,海通证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688271,联影医疗,上海联影医疗科技股份有限公司,2022-08-22,2022,2022-08-16,2022-08-16,109.88,1098800.0,26415.85,"中国国际金融股份有限公司,中信证券股份有限公司",1,C35,专用设备制造业,,,True,in_candidate_x
688381,帝奥微,江苏帝奥微电子股份有限公司,2022-08-23,2022,2022-08-17,2022-08-17,41.68,262792.4,21232.2036,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688247,宣泰医药,上海宣泰医药科技股份有限公司,2022-08-25,2022,2022-08-22,2022-08-22,9.37,42483.58,4761.77,海通证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688370,丛麟科技,上海丛麟环保科技股份有限公司,2022-08-25,2022,2022-08-19,2022-08-19,59.76,158998.56,15309.6,中信证券股份有限公司,1,N77,生态保护和环境治理业,,,True,in_candidate_x
688439,振华风光,贵州振华风光半导体股份有限公司,2022-08-26,2022,2022-08-23,2022-08-23,66.99,334950.0,8957.64,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688416,恒烁股份,恒烁半导体(合肥)股份有限公司,2022-08-29,2022,2022-08-24,2022-08-24,65.11,134517.26,13553.22,国元证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688351,微电生理,上海微创电生理医疗科技股份有限公司,2022-08-31,2022,2022-08-25,2022-08-25,16.51,116560.6,9572.61,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688293,奥浦迈,上海奥浦迈生物科技股份有限公司,2022-09-02,2022,2022-08-30,2022-08-30,80.2,164370.5576,13276.0797,海通证券股份有限公司,1,M73,研究和试验发展,,,True,in_candidate_x
688114,华大智造,深圳华大智造科技股份有限公司,2022-09-09,2022,2022-09-06,2022-09-06,87.18,360223.18,31767.74,中信证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688391,钜泉科技,钜泉光电科技(上海)股份有限公司,2022-09-13,2022,2022-09-07,2022-09-07,115.0,165600.0,16362.97,国金证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688455,科捷智能,科捷智能科技股份有限公司,2022-09-15,2022,2022-09-09,2022-09-09,21.88,98924.49,9787.39,国泰君安证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688035,德邦科技,烟台德邦科技股份有限公司,2022-09-19,2022,2022-09-14,2022-09-14,46.12,164002.72,15254.4,东方证券承销保荐有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688184,帕瓦股份,浙江帕瓦新能源股份有限公司,2022-09-19,2022,2022-09-14,2022-09-14,51.88,174288.5617,14775.5573,海通证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688428,诺诚健华,诺诚健华医药有限公司,2022-09-21,2022,2022-09-16,2022-09-16,11.03,291906.98,14025.42,中国国际金融股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688448,磁谷科技,南京磁谷科技股份有限公司,2022-09-21,2022,2022-09-15,2022-09-15,32.9,58612.34,5755.49,兴业证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688132,邦彦技术,邦彦技术股份有限公司,2022-09-23,2022,2022-09-20,2022-09-20,28.88,109906.6,12484.63,国信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688387,信科移动,中信科移动通信技术股份有限公司,2022-09-26,2022,2022-09-21,2022-09-21,6.05,413668.75,12536.22,申万宏源证券承销保荐有限责任公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688252,天德钰,深圳天德钰科技股份有限公司,2022-09-27,2022,2022-09-22,2022-09-22,21.68,87924.54,9524.01,中信证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688392,骄成超声,上海骄成超声波技术股份有限公司,2022-09-27,2022,2022-09-21,2022-09-21,71.18,145919.0,16282.7816,海通证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688137,近岸蛋白,苏州近岸蛋白质科技股份有限公司,2022-09-29,2022,2022-09-26,2022-09-26,106.19,186298.25,12078.67,民生证券股份有限公司,1,M73,研究和试验发展,,,True,in_candidate_x
688275,万润新能,湖北万润新能源科技股份有限公司,2022-09-29,2022,2022-09-23,2022-09-23,299.88,638858.2045,24295.9431,东海证券股份有限公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688409,富创精密,沈阳富创精密设备股份有限公司,2022-10-10,2022,2022-09-28,2022-09-28,69.99,365791.07,26309.95,中信证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688073,毕得医药,上海毕得医药科技股份有限公司,2022-10-11,2022,2022-09-29,2022-09-29,88.0,142816.08,11916.1935,海通证券股份有限公司,1,M73,研究和试验发展,,,True,in_candidate_x
688459,哈铁科技,哈尔滨国铁科技集团股份有限公司,2022-10-12,2022,2022-09-30,2022-09-30,13.58,162960.0,11853.2,国泰君安证券股份有限公司,1,C37,铁路、船舶、航空航天和其它运输设备制造业,,,True,in_candidate_x
688031,星环科技,星环信息科技(上海)股份有限公司,2022-10-18,2022,2022-10-13,2022-10-13,47.34,143016.98,8233.69,中国国际金融股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688061,灿瑞科技,上海灿瑞科技股份有限公司,2022-10-18,2022,2022-10-13,2022-10-13,112.69,217230.26,17232.66,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688244,永信至诚,北京永信至诚科技股份有限公司,2022-10-19,2022,2022-10-14,2022-10-14,49.19,57590.8,6985.43,国信证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688426,康为世纪,江苏康为世纪生物科技股份有限公司,2022-10-25,2022,2022-10-20,2022-10-20,48.98,114075.78,8645.43,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688291,金橙子,北京金橙子科技股份有限公司,2022-10-26,2022,2022-10-19,2022-10-19,26.77,68709.76,8088.44,安信证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688372,伟测科技,上海伟测半导体科技股份有限公司,2022-10-26,2022,2022-10-21,2022-10-21,61.49,134064.8023,10346.8474,方正证券承销保荐有限责任公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688152,麒麟信安,湖南麒麟信安科技股份有限公司,2022-10-28,2022,2022-10-20,2022-10-20,68.89,91011.83,7692.71,中泰证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688419,耐科装备,安徽耐科装备科技股份有限公司,2022-11-07,2022,2022-11-02,2022-11-02,37.85,77592.5,7459.3726,国元证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688432,有研硅,有研半导体硅材料股份公司,2022-11-10,2022,2022-11-07,2022-11-07,9.91,185458.87,19062.15,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688362,甬矽电子,甬矽电子(宁波)股份有限公司,2022-11-16,2022,2022-11-11,2022-11-11,18.54,111240.0,10332.104,方正证券承销保荐有限责任公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688376,美埃科技,美埃(中国)环境科技股份有限公司,2022-11-18,2022,2022-11-14,2022-11-14,29.19,98078.4,8897.3422,长江证券承销保荐有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688480,赛恩斯,赛恩斯环保股份有限公司,2022-11-25,2022,2022-11-22,2022-11-22,19.18,45469.3873,5544.9117,申万宏源证券承销保荐有限责任公司,1,N77,生态保护和环境治理业,,,True,in_candidate_x
688489,三未信安,三未信安科技股份有限公司,2022-12-02,2022,2022-11-29,2022-11-29,78.89,150995.46,13909.05,国泰君安证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688084,晶品特装,北京晶品特装科技股份有限公司,2022-12-08,2022,2022-12-05,2022-12-05,60.98,115862.0,9134.3139,长江证券承销保荐有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688420,美腾科技,天津美腾科技股份有限公司,2022-12-09,2022,2022-12-05,2022-12-05,48.96,108250.56,10807.89,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688503,聚和材料,常州聚和新材料股份有限公司,2022-12-09,2022,2022-12-06,2022-12-06,110.0,308000.0,15986.7438,安信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688143,长盈通,武汉长盈通光电技术股份有限公司,2022-12-12,2022,2022-12-05,2022-12-05,35.67,83944.1514,8420.8667,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688172,燕东微,北京燕东微电子股份有限公司,2022-12-16,2022,2022-12-13,2022-12-13,21.98,395344.6285,19693.2885,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688498,源杰科技,陕西源杰半导体科技股份有限公司,2022-12-21,2022,2022-12-16,2022-12-16,100.66,150990.0,13122.27,国泰君安证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688141,杰华特,杰华特微电子股份有限公司,2022-12-23,2022,2022-12-20,2022-12-20,38.26,222214.08,16745.587,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688147,微导纳米,江苏微导纳米科技股份有限公司,2022-12-23,2022,2022-12-20,2022-12-20,24.21,110023.65,7676.51,浙商证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688410,山外山,重庆山外山血液净化技术股份有限公司,2022-12-26,2022,2022-12-21,2022-12-21,32.3,116893.7,10182.61,西部证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688475,萤石网络,杭州萤石网络股份有限公司,2022-12-28,2022,2022-12-22,2022-12-22,28.77,323662.5,11525.97,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688496,清越科技,苏州清越光电科技股份有限公司,2022-12-28,2022,2022-12-23,2022-12-23,9.16,82440.0,8944.526,广发证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688525,佰维存储,深圳佰维存储科技股份有限公司,2022-12-30,2022,2022-12-27,2022-12-27,13.99,60203.0467,7937.0269,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688506,百利天恒,四川百利天恒药业股份有限公司,2023-01-06,2023,2022-12-30,2022-12-30,24.7,99047.0,10607.257,安信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688485,九州一轨,北京九州一轨环境科技股份有限公司,2023-01-18,2023,2023-01-13,2023-01-13,17.47,65640.06,7518.19,国金证券股份有限公司,1,N77,生态保护和环境治理业,,,True,in_candidate_x
688435,英方软件,上海英方软件股份有限公司,2023-01-19,2023,2023-01-16,2023-01-16,38.66,80980.09,7813.75,兴业证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688515,裕太微,裕太微电子股份有限公司,2023-02-10,2023,2023-02-03,2023-02-03,92.0,184000.0,16830.0199,海通证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688307,中润光学,嘉兴中润光学科技股份有限公司,2023-02-16,2023,2023-02-10,2023-02-10,23.88,52536.0,7918.99,国信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688486,龙迅股份,龙迅半导体(合肥)股份有限公司,2023-02-21,2023,2023-02-14,2023-02-14,64.76,112130.1,9102.0,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688522,纳睿雷达,广东纳睿雷达科技股份有限公司,2023-03-01,2023,2023-02-24,2023-02-24,46.68,180496.62,15081.06,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688502,茂莱光学,南京茂莱光学科技股份有限公司,2023-03-09,2023,2023-03-02,2023-03-02,69.72,92030.4,10896.22,中国国际金融股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688531,日联科技,无锡日联科技股份有限公司,2023-03-31,2023,2023-03-28,2023-03-28,152.38,302495.1303,29416.0601,海通证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688343,云天励飞,深圳云天励飞技术股份有限公司,2023-04-04,2023,2023-03-30,2023-03-30,43.92,389936.82,31583.06,中信证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688535,华海诚科,江苏华海诚科新材料股份有限公司,2023-04-04,2023,2023-03-30,2023-03-30,35.0,70630.0,7336.18,光大证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688484,南芯科技,上海南芯半导体科技股份有限公司,2023-04-07,2023,2023-03-30,2023-03-30,39.99,254056.47,16572.7598,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688433,华曙高科,湖南华曙高科技股份有限公司,2023-04-17,2023,2023-04-11,2023-04-11,26.66,110458.39,8124.95,西部证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688507,索辰科技,上海索辰信息科技股份有限公司,2023-04-18,2023,2023-04-12,2023-04-12,245.56,253746.9704,22172.0599,海通证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688539,高华科技,南京高华科技股份有限公司,2023-04-18,2023,2023-04-13,2023-04-13,38.22,126890.4,10337.8,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688352,颀中科技,合肥颀中科技股份有限公司,2023-04-20,2023,2023-04-13,2023-04-13,12.1,242000.0,18737.3817,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688146,中船特气,中船(邯郸)派瑞特种气体股份有限公司,2023-04-21,2023,2023-04-17,2023-04-17,36.15,287073.5305,6800.484,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688478,晶升股份,南京晶升装备股份有限公司,2023-04-24,2023,2023-04-17,2023-04-17,32.52,112491.64,10861.24,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688249,晶合集成,合肥晶合集成电路股份有限公司,2023-05-05,2023,2023-04-26,2023-04-26,19.86,996046.1,23694.46,中国国际金融股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688469,中芯集成,绍兴中芯集成电路制造股份有限公司,2023-05-10,2023,2023-05-05,2023-05-05,5.69,962748.0,25471.4491,海通证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688479,友车科技,用友汽车信息科技(上海)股份有限公司,2023-05-11,2023,2023-05-08,2023-05-08,33.99,122633.88,14093.53,国泰君安证券股份有限公司,1,,,I65,软件和信息技术服务业,True,in_candidate_x
688512,慧智微,广州慧智微电子股份有限公司,2023-05-16,2023,2023-05-10,2023-05-10,20.92,113596.65,10763.76,华泰联合证券有限责任公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688552,航天南湖,航天南湖电子信息技术股份有限公司,2023-05-18,2023,2023-05-10,2023-05-10,21.17,178489.988,12827.6145,中信建投证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688361,中科飞测,深圳中科飞测科技股份有限公司,2023-05-19,2023,2023-05-16,2023-05-16,23.6,188800.0,18961.34,国泰君安证券股份有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
