custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688366_1207015183_glm4_dewrap_join_chunk_0023,688366,昊海生科,1207015183,23,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5849,4762,3690,3690,28,3690,284,290,142,22,62,1,0,0,0,0,22,0,22,1.0,4,-18,4.0,,164,142,164,25.985915492957748,22.5,,,131,74,35.50135501355014,20.05420054200542,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0024,688366,昊海生科,1207015183,24,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5114,4433,3461,3461,28,3461,145,145,73,54,54,0,12,18,12,8,4,0,4,0.074074074074074,3,-1,1.5185185185185186,,77,73,77,47.41095890410959,44.94805194805195,,,30,29,8.668015024559377,8.379081190407396,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0025,688366,昊海生科,1207015183,25,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0025.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6566,5948,3982,3982,28,3982,230,230,115,78,78,0,24,22,15,10,6,1,7,0.0897435897435897,5,-2,1.4230769230769231,,123,115,123,34.62608695652174,32.3739837398374,,,338,154,84.88196885986942,38.67403314917127,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0026,688366,昊海生科,1207015183,26,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0026.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7217,6702,3979,3979,28,3979,245,245,123,32,62,1,0,0,0,13,15,4,19,0.59375,6,-13,3.71875,,137,123,137,32.34959349593496,29.043795620437955,,,379,156,95.25006282985674,39.20583061070621,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0027,688366,昊海生科,1207015183,27,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0027.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6355,5986,3997,3997,28,3997,220,220,110,62,62,0,11,15,12,12,10,2,12,0.1935483870967742,6,-6,2.0161290322580645,,129,110,129,36.33636363636363,30.984496124031008,,,219,78,54.79109331998999,19.51463597698274,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0028,688366,昊海生科,1207015183,28,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0028.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4634,4501,2364,2364,28,2364,180,180,90,42,42,0,11,15,8,4,3,1,4,0.0952380952380952,6,2,1.4285714285714286,,97,90,97,26.266666666666666,24.371134020618555,,,44,28,18.612521150592215,11.844331641285956,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0001,688058,宝兰德,1206982496,1,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7683,7275,3979,3979,22,3979,226,226,113,62,62,0,10,15,12,13,9,3,12,0.1935483870967742,5,-7,2.0806451612903225,,126,113,126,35.21238938053097,31.57936507936508,,,114,38,28.650414677054535,9.550138225684844,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0002,688058,宝兰德,1206982496,2,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7173,6881,3734,3734,22,3734,267,267,134,62,62,0,18,15,12,8,6,3,9,0.1451612903225806,6,-3,1.6451612903225807,,141,134,141,27.86567164179105,26.4822695035461,,,166,64,44.456347080878416,17.13979646491698,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0003,688058,宝兰德,1206982496,3,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7675,7353,3977,3977,22,3977,128,128,64,62,62,0,45,10,3,3,1,0,1,0.0161290322580645,3,2,0.4677419354838709,,70,64,70,62.140625,56.81428571428572,,,162,49,40.73422177520744,12.320844857933116,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0004,688058,宝兰德,1206982496,4,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7861,7095,3973,3973,22,3973,282,287,141,62,62,0,15,18,12,8,7,2,9,0.1451612903225806,5,-4,1.6774193548387095,,137,141,137,28.177304964539008,29.0,,,149,61,37.50314623710043,15.353637050088096,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0005,688058,宝兰德,1206982496,5,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7552,7237,3962,3962,22,3962,291,296,146,58,58,0,15,12,10,10,8,3,11,0.1896551724137931,6,-5,1.8793103448275863,,138,146,138,27.136986301369863,28.71014492753623,,,122,37,30.79252902574457,9.33871781928319,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0006,688058,宝兰德,1206982496,6,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7343,6940,3839,3839,22,3839,261,261,131,60,60,0,24,15,10,7,3,1,4,0.0666666666666666,6,2,1.2166666666666666,,146,131,146,29.30534351145038,26.294520547945204,,,108,41,28.132326126595466,10.67986454805939,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0007,688058,宝兰德,1206982496,7,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6306,5861,3590,3590,22,3590,272,272,136,62,62,0,28,15,10,5,3,1,4,0.064516129032258,6,2,1.0806451612903225,,149,136,149,26.397058823529413,24.093959731543624,,,80,11,22.284122562674096,3.064066852367688,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0008,688058,宝兰德,1206982496,8,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7054,6300,3995,3995,22,3995,318,318,159,68,68,0,0,0,0,32,36,0,36,0.5294117647058824,5,-31,3.5294117647058822,,172,159,172,25.12578616352201,23.226744186046513,,,131,6,32.7909887359199,1.5018773466833542,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0009,688058,宝兰德,1206982496,9,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7825,7375,3977,3977,22,3977,185,189,93,33,33,0,0,0,0,33,0,0,0,0.0,3,3,3.0,,84,93,84,42.763440860215056,47.345238095238095,,,177,26,44.505908976615544,6.537591149107367,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0010,688058,宝兰德,1206982496,10,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7100,6608,3959,3959,22,3959,137,137,69,47,47,0,38,6,2,0,1,0,1,0.0212765957446808,3,2,0.2978723404255319,,75,69,75,57.3768115942029,52.78666666666667,,,122,25,30.815862591563526,6.3147259408941645,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0011,688058,宝兰德,1206982496,11,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6949,6370,3970,3970,22,3970,252,252,126,48,48,0,0,0,0,10,18,20,38,0.7916666666666666,6,-32,4.208333333333333,,140,126,140,31.50793650793651,28.357142857142858,,,24,11,6.045340050377834,2.7707808564231735,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0012,688058,宝兰德,1206982496,12,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7161,6638,3911,3911,22,3911,193,193,97,62,62,0,15,20,12,8,5,2,7,0.1129032258064516,5,-2,1.5806451612903225,,106,97,106,40.31958762886598,36.89622641509434,,,57,14,14.574277678343137,3.5796471490667345,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0013,688058,宝兰德,1206982496,13,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7099,6772,3913,3913,22,3913,198,198,99,54,54,0,12,15,10,9,6,2,8,0.1481481481481481,6,-2,1.7777777777777777,,102,99,102,39.525252525252526,38.36274509803921,,,66,21,16.8668540761564,5.366726296958855,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0014,688058,宝兰德,1206982496,14,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7355,6927,3972,3972,22,3972,287,288,144,47,47,0,12,15,10,5,4,1,5,0.1063829787234042,6,1,1.5106382978723405,,154,144,154,27.583333333333332,25.79220779220779,,,63,30,15.861027190332326,7.552870090634442,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0015,688058,宝兰德,1206982496,15,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6524,6061,3604,3604,22,3604,237,237,119,58,58,0,19,15,10,8,5,1,6,0.1034482758620689,5,-1,1.4482758620689655,,123,119,123,30.285714285714285,29.30081300813008,,,99,16,27.46947835738069,4.439511653718091,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0016,688058,宝兰德,1206982496,16,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6532,5668,3890,3890,22,3890,81,81,41,66,66,0,18,36,8,3,1,0,1,0.0151515151515151,3,2,0.9848484848484848,,41,41,41,94.8780487804878,94.8780487804878,,,20,12,5.141388174807197,3.084832904884319,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0017,688058,宝兰德,1206982496,17,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7301,6682,3996,3996,22,3996,181,181,91,62,62,0,22,15,10,7,5,3,8,0.1290322580645161,6,-2,1.467741935483871,,90,91,90,43.91208791208791,44.4,,,120,39,30.03003003003003,9.75975975975976,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0018,688058,宝兰德,1206982496,18,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7571,7275,3980,3980,22,3980,297,297,149,12,78,1,0,0,0,0,12,0,12,1.0,6,-6,4.0,,160,149,160,26.711409395973153,24.875,,,184,39,46.231155778894475,9.798994974874372,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0019,688058,宝兰德,1206982496,19,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7498,7263,3963,3963,22,3963,215,215,108,48,48,0,6,15,12,8,6,1,7,0.1458333333333333,5,-2,1.9166666666666667,,121,108,121,36.69444444444444,32.752066115702476,,,194,58,48.95281352510724,14.635377239465052,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0020,688058,宝兰德,1206982496,20,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7038,6591,3977,3977,22,3977,256,256,128,26,62,1,0,0,0,0,18,8,26,1.0,6,-20,4.3076923076923075,,143,128,143,31.0703125,27.81118881118881,,,196,73,49.28337943173246,18.35554438018607,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0021,688058,宝兰德,1206982496,21,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6766,6379,3916,3916,22,3916,258,258,129,60,60,0,10,15,12,13,7,3,10,0.1666666666666666,5,-5,2.0166666666666666,,138,129,138,30.356589147286822,28.3768115942029,,,396,133,101.12359550561796,33.9632277834525,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0022,688058,宝兰德,1206982496,22,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3057,2877,1621,1621,22,1621,341,341,171,30,30,0,6,10,8,4,2,0,2,0.0666666666666666,4,2,1.5333333333333334,,191,171,191,9.47953216374269,8.486910994764397,,,70,16,43.1832202344232,9.870450339296733,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0001,688202,美迪西,1207048265,1,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6645,6269,3873,3873,15,3873,243,243,122,68,68,0,10,15,20,13,8,2,10,0.1470588235294117,5,-5,2.0,,131,122,131,31.74590163934426,29.564885496183205,,,248,69,64.03304931577588,17.815646785437647,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0002,688202,美迪西,1207048265,2,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7232,6889,3926,3926,15,3926,413,413,207,62,62,0,12,20,15,8,5,2,7,0.1129032258064516,5,-2,1.6774193548387095,,225,207,225,18.966183574879228,17.448888888888888,,,193,56,49.15944982170148,14.263881813550688,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0003,688202,美迪西,1207048265,3,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7252,6765,3989,3989,15,3989,130,130,65,60,60,0,24,25,7,4,0,0,0,0.0,3,3,0.85,,72,65,72,61.36923076923077,55.40277777777778,,,250,99,62.67234895963901,24.818250188017046,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0004,688202,美迪西,1207048265,4,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7349,6781,3965,3965,15,3965,276,325,138,48,48,0,15,18,8,5,1,1,2,0.0416666666666666,5,3,1.2083333333333333,,197,138,197,28.731884057971016,20.126903553299492,,,194,78,48.928121059268605,19.672131147540984,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0005,688202,美迪西,1207048265,5,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7308,6869,3998,3998,15,3998,403,403,202,55,55,0,10,15,12,10,5,3,8,0.1454545454545454,6,-2,1.8909090909090909,,227,202,227,19.792079207920793,17.612334801762113,,,247,70,61.78089044522261,17.508754377188595,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0006,688202,美迪西,1207048265,6,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7280,6815,3981,3981,15,3981,357,387,179,62,62,0,12,20,15,8,5,2,7,0.1129032258064516,6,-1,1.6774193548387095,,237,179,237,22.24022346368715,16.79746835443038,,,189,58,47.47550866616428,14.56920371765888,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0007,688202,美迪西,1207048265,7,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7039,6640,3994,3994,15,3994,221,221,111,54,54,0,15,18,10,7,3,1,4,0.074074074074074,6,2,1.4074074074074074,,128,111,128,35.98198198198198,31.203125,,,246,48,61.59238858287431,12.018027040560842,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0008,688202,美迪西,1207048265,8,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6570,6031,3912,3912,15,3912,272,274,136,55,55,0,15,12,10,10,6,2,8,0.1454545454545454,6,-2,1.7454545454545454,,172,136,172,28.764705882352946,22.74418604651163,,,132,34,33.74233128834356,8.691206543967281,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0009,688202,美迪西,1207048265,9,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6984,6322,3885,3885,15,3885,225,225,113,8,78,1,0,0,0,0,8,0,8,1.0,4,-4,4.0,,135,113,135,34.38053097345133,28.77777777777778,,,130,28,33.46203346203346,7.207207207207207,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0010,688202,美迪西,1207048265,10,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6571,5902,3996,3996,15,3996,188,188,94,78,78,0,24,18,15,12,7,2,9,0.1153846153846153,6,-3,1.564102564102564,,114,94,114,42.51063829787234,35.05263157894737,,,63,11,15.765765765765764,2.7527527527527527,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0011,688202,美迪西,1207048265,11,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6564,5971,3958,3958,15,3958,283,283,142,48,48,0,12,15,10,6,4,1,5,0.1041666666666666,5,0,1.5416666666666667,,163,142,163,27.87323943661972,24.282208588957054,,,77,22,19.45426983324911,5.558362809499747,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0012,688202,美迪西,1207048265,12,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6574,6250,3955,3955,15,3955,258,258,129,62,62,0,15,18,12,9,6,2,8,0.1290322580645161,5,-3,1.6612903225806452,,157,129,157,30.65891472868217,25.191082802547772,,,226,93,57.14285714285714,23.514538558786345,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0013,688202,美迪西,1207048265,13,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7212,6883,3993,3993,15,3993,345,345,173,68,68,0,10,15,12,14,12,5,17,0.25,6,-11,2.264705882352941,,204,173,204,23.08092485549133,19.573529411764707,,,399,111,99.92486851990984,27.798647633358375,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0014,688202,美迪西,1207048265,14,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7060,6638,3992,3992,15,3992,175,176,88,62,62,0,12,20,18,8,4,0,4,0.064516129032258,4,0,1.5483870967741935,,97,88,97,45.36363636363637,41.154639175257735,,,125,62,31.312625250501,15.531062124248496,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688202_1207048265_glm4_dewrap_join_chunk_0015,688202,美迪西,1207048265,15,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688202_1207048265_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2949,2727,1671,1671,15,1671,204,204,102,35,35,0,10,12,8,3,2,0,2,0.0571428571428571,4,2,1.2857142857142858,,112,102,112,16.38235294117647,14.919642857142858,,,111,43,66.42728904847397,25.73309395571514,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0001,688299,长阳科技,1207039527,1,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688299_1207039527_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6768,6538,3989,3989,18,3989,223,223,112,86,86,0,12,28,20,16,8,2,10,0.1162790697674418,6,-4,1.837209302325581,,128,112,128,35.61607142857143,31.1640625,,,149,63,37.35271997994485,15.79343193782903,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0002,688299,长阳科技,1207039527,2,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688299_1207039527_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6451,6134,3851,3851,18,3851,199,199,100,62,62,0,15,18,12,8,6,3,9,0.1451612903225806,5,-4,1.6935483870967742,,120,100,120,38.51,32.09166666666667,,,157,67,40.768631524279414,17.398078421189304,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688299_1207039527_glm4_dewrap_join_chunk_0003,688299,长阳科技,1207039527,3,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688299_1207039527_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6798,6452,3958,3958,18,3958,276,276,138,22,62,1,0,0,0,12,10,0,10,0.4545454545454545,6,-4,3.4545454545454546,,166,138,166,28.681159420289855,23.843373493975903,,,74,42,18.69631126831733,10.611419909044972,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
