custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy
688159_1207265383_glm4_dewrap_join_chunk_0013,688159,有方科技,1207265383,13,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5818,5190,3887,3887,24,3887
688159_1207265383_glm4_dewrap_join_chunk_0014,688159,有方科技,1207265383,14,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5915,5324,3564,3564,24,3564
688159_1207265383_glm4_dewrap_join_chunk_0015,688159,有方科技,1207265383,15,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4683,4024,3089,3089,24,3089
688159_1207265383_glm4_dewrap_join_chunk_0016,688159,有方科技,1207265383,16,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6533,5875,3992,3992,24,3992
688159_1207265383_glm4_dewrap_join_chunk_0017,688159,有方科技,1207265383,17,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6530,6082,3983,3983,24,3983
688159_1207265383_glm4_dewrap_join_chunk_0018,688159,有方科技,1207265383,18,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6707,6314,3979,3979,24,3979
688159_1207265383_glm4_dewrap_join_chunk_0019,688159,有方科技,1207265383,19,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6912,6392,3985,3985,24,3985
688159_1207265383_glm4_dewrap_join_chunk_0020,688159,有方科技,1207265383,20,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6309,5879,3949,3949,24,3949
688159_1207265383_glm4_dewrap_join_chunk_0021,688159,有方科技,1207265383,21,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6561,5965,3982,3982,24,3982
688159_1207265383_glm4_dewrap_join_chunk_0022,688159,有方科技,1207265383,22,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6674,6027,3989,3989,24,3989
688159_1207265383_glm4_dewrap_join_chunk_0023,688159,有方科技,1207265383,23,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7138,6577,3975,3975,24,3975
688159_1207265383_glm4_dewrap_join_chunk_0024,688159,有方科技,1207265383,24,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688159_1207265383_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2210,2135,1183,1183,24,1183
688157_1207885373_glm4_dewrap_join_chunk_0001,688157,松井股份,1207885373,1,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5734,5076,3995,3995,18,3995
688157_1207885373_glm4_dewrap_join_chunk_0002,688157,松井股份,1207885373,2,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6894,6505,3993,3993,18,3993
688157_1207885373_glm4_dewrap_join_chunk_0003,688157,松井股份,1207885373,3,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6853,6604,3999,3999,18,3999
688157_1207885373_glm4_dewrap_join_chunk_0004,688157,松井股份,1207885373,4,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6545,6081,3999,3999,18,3999
688157_1207885373_glm4_dewrap_join_chunk_0005,688157,松井股份,1207885373,5,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6963,6548,3961,3961,18,3961
688157_1207885373_glm4_dewrap_join_chunk_0006,688157,松井股份,1207885373,6,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6678,6317,3913,3913,18,3913
688157_1207885373_glm4_dewrap_join_chunk_0007,688157,松井股份,1207885373,7,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6179,5876,3960,3960,18,3960
688157_1207885373_glm4_dewrap_join_chunk_0008,688157,松井股份,1207885373,8,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6168,5623,3980,3980,18,3980
688157_1207885373_glm4_dewrap_join_chunk_0009,688157,松井股份,1207885373,9,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6527,5962,3868,3868,18,3868
688157_1207885373_glm4_dewrap_join_chunk_0010,688157,松井股份,1207885373,10,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6376,5655,3967,3967,18,3967
688157_1207885373_glm4_dewrap_join_chunk_0011,688157,松井股份,1207885373,11,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5867,5051,3878,3878,18,3878
688157_1207885373_glm4_dewrap_join_chunk_0012,688157,松井股份,1207885373,12,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6361,5625,3989,3989,18,3989
688157_1207885373_glm4_dewrap_join_chunk_0013,688157,松井股份,1207885373,13,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6100,5674,3998,3998,18,3998
688157_1207885373_glm4_dewrap_join_chunk_0014,688157,松井股份,1207885373,14,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5643,5203,3771,3771,18,3771
688157_1207885373_glm4_dewrap_join_chunk_0015,688157,松井股份,1207885373,15,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5987,5498,3990,3990,18,3990
688157_1207885373_glm4_dewrap_join_chunk_0016,688157,松井股份,1207885373,16,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6109,5480,3994,3994,18,3994
688157_1207885373_glm4_dewrap_join_chunk_0017,688157,松井股份,1207885373,17,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6314,5854,3998,3998,18,3998
688157_1207885373_glm4_dewrap_join_chunk_0018,688157,松井股份,1207885373,18,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688157_1207885373_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4155,3908,2408,2408,18,2408
688336_1208040061_glm4_dewrap_join_chunk_0001,688336,三生国健,1208040061,1,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6263,5790,3811,3811,36,3811
688336_1208040061_glm4_dewrap_join_chunk_0002,688336,三生国健,1208040061,2,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5944,5245,3920,3920,36,3920
688336_1208040061_glm4_dewrap_join_chunk_0003,688336,三生国健,1208040061,3,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6471,6157,3900,3900,36,3900
688336_1208040061_glm4_dewrap_join_chunk_0004,688336,三生国健,1208040061,4,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5871,5222,3822,3822,36,3822
688336_1208040061_glm4_dewrap_join_chunk_0005,688336,三生国健,1208040061,5,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6740,6366,3955,3955,36,3955
688336_1208040061_glm4_dewrap_join_chunk_0006,688336,三生国健,1208040061,6,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6955,6530,3961,3961,36,3961
688336_1208040061_glm4_dewrap_join_chunk_0007,688336,三生国健,1208040061,7,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6715,6301,3993,3993,36,3993
688336_1208040061_glm4_dewrap_join_chunk_0008,688336,三生国健,1208040061,8,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7475,7219,3999,3999,36,3999
688336_1208040061_glm4_dewrap_join_chunk_0009,688336,三生国健,1208040061,9,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6406,6082,3748,3748,36,3748
688336_1208040061_glm4_dewrap_join_chunk_0010,688336,三生国健,1208040061,10,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6905,6470,3962,3962,36,3962
688336_1208040061_glm4_dewrap_join_chunk_0011,688336,三生国健,1208040061,11,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6942,6605,3944,3944,36,3944
688336_1208040061_glm4_dewrap_join_chunk_0012,688336,三生国健,1208040061,12,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5951,5266,3782,3782,36,3782
688336_1208040061_glm4_dewrap_join_chunk_0013,688336,三生国健,1208040061,13,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6187,5441,3999,3999,36,3999
688336_1208040061_glm4_dewrap_join_chunk_0014,688336,三生国健,1208040061,14,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6383,5698,3968,3968,36,3968
688336_1208040061_glm4_dewrap_join_chunk_0015,688336,三生国健,1208040061,15,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6620,5994,3964,3964,36,3964
688336_1208040061_glm4_dewrap_join_chunk_0016,688336,三生国健,1208040061,16,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7013,6480,3989,3989,36,3989
688336_1208040061_glm4_dewrap_join_chunk_0017,688336,三生国健,1208040061,17,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6417,5738,3954,3954,36,3954
688336_1208040061_glm4_dewrap_join_chunk_0018,688336,三生国健,1208040061,18,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5634,4919,3541,3541,36,3541
688336_1208040061_glm4_dewrap_join_chunk_0019,688336,三生国健,1208040061,19,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5293,4491,3518,3518,36,3518
688336_1208040061_glm4_dewrap_join_chunk_0020,688336,三生国健,1208040061,20,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6099,4952,3986,3986,36,3986
688336_1208040061_glm4_dewrap_join_chunk_0021,688336,三生国健,1208040061,21,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6479,5514,3982,3982,36,3982
688336_1208040061_glm4_dewrap_join_chunk_0022,688336,三生国健,1208040061,22,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6123,5485,3908,3908,36,3908
688336_1208040061_glm4_dewrap_join_chunk_0023,688336,三生国健,1208040061,23,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6905,6517,3901,3901,36,3901
688336_1208040061_glm4_dewrap_join_chunk_0024,688336,三生国健,1208040061,24,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6863,6285,3920,3920,36,3920
688336_1208040061_glm4_dewrap_join_chunk_0025,688336,三生国健,1208040061,25,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0025.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6712,6413,3985,3985,36,3985
688336_1208040061_glm4_dewrap_join_chunk_0026,688336,三生国健,1208040061,26,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0026.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6930,6321,3992,3992,36,3992
688336_1208040061_glm4_dewrap_join_chunk_0027,688336,三生国健,1208040061,27,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0027.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6467,5969,3986,3986,36,3986
688336_1208040061_glm4_dewrap_join_chunk_0028,688336,三生国健,1208040061,28,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0028.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6306,5779,3994,3994,36,3994
688336_1208040061_glm4_dewrap_join_chunk_0029,688336,三生国健,1208040061,29,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0029.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6342,5740,3928,3928,36,3928
688336_1208040061_glm4_dewrap_join_chunk_0030,688336,三生国健,1208040061,30,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0030.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6068,5402,3980,3980,36,3980
688336_1208040061_glm4_dewrap_join_chunk_0031,688336,三生国健,1208040061,31,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0031.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6194,5669,3985,3985,36,3985
688336_1208040061_glm4_dewrap_join_chunk_0032,688336,三生国健,1208040061,32,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0032.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6535,6264,3938,3938,36,3938
688336_1208040061_glm4_dewrap_join_chunk_0033,688336,三生国健,1208040061,33,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0033.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6318,5997,3997,3997,36,3997
688336_1208040061_glm4_dewrap_join_chunk_0034,688336,三生国健,1208040061,34,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0034.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5977,5669,3966,3966,36,3966
688336_1208040061_glm4_dewrap_join_chunk_0035,688336,三生国健,1208040061,35,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0035.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7185,6706,3991,3991,36,3991
688336_1208040061_glm4_dewrap_join_chunk_0036,688336,三生国健,1208040061,36,36,results/glm4_dewrap_join_pilot50_20260705/chunks/688336_1208040061_glm4_dewrap_join_chunk_0036.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,1554,1469,912,912,36,912
688311_1208080135_glm4_dewrap_join_chunk_0001,688311,盟升电子,1208080135,1,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6400,6141,3972,3972,17,3972
688311_1208080135_glm4_dewrap_join_chunk_0002,688311,盟升电子,1208080135,2,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6493,6211,3969,3969,17,3969
688311_1208080135_glm4_dewrap_join_chunk_0003,688311,盟升电子,1208080135,3,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7500,7273,3982,3982,17,3982
688311_1208080135_glm4_dewrap_join_chunk_0004,688311,盟升电子,1208080135,4,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7320,7034,3995,3995,17,3995
688311_1208080135_glm4_dewrap_join_chunk_0005,688311,盟升电子,1208080135,5,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7217,6909,3966,3966,17,3966
688311_1208080135_glm4_dewrap_join_chunk_0006,688311,盟升电子,1208080135,6,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7355,7076,3998,3998,17,3998
688311_1208080135_glm4_dewrap_join_chunk_0007,688311,盟升电子,1208080135,7,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6881,6428,3993,3993,17,3993
688311_1208080135_glm4_dewrap_join_chunk_0008,688311,盟升电子,1208080135,8,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6582,6112,3986,3986,17,3986
688311_1208080135_glm4_dewrap_join_chunk_0009,688311,盟升电子,1208080135,9,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6906,6498,3984,3984,17,3984
688311_1208080135_glm4_dewrap_join_chunk_0010,688311,盟升电子,1208080135,10,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6130,5544,3579,3579,17,3579
688311_1208080135_glm4_dewrap_join_chunk_0011,688311,盟升电子,1208080135,11,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6289,5653,3853,3853,17,3853
688311_1208080135_glm4_dewrap_join_chunk_0012,688311,盟升电子,1208080135,12,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6041,5141,3964,3964,17,3964
688311_1208080135_glm4_dewrap_join_chunk_0013,688311,盟升电子,1208080135,13,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6158,5541,3954,3954,17,3954
688311_1208080135_glm4_dewrap_join_chunk_0014,688311,盟升电子,1208080135,14,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6265,5852,3936,3936,17,3936
688311_1208080135_glm4_dewrap_join_chunk_0015,688311,盟升电子,1208080135,15,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6619,6154,3960,3960,17,3960
688311_1208080135_glm4_dewrap_join_chunk_0016,688311,盟升电子,1208080135,16,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7035,6405,3993,3993,17,3993
688311_1208080135_glm4_dewrap_join_chunk_0017,688311,盟升电子,1208080135,17,17,results/glm4_dewrap_join_pilot50_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,281,242,154,154,17,154
688313_1208130929_glm4_dewrap_join_chunk_0001,688313,仕佳光子,1208130929,1,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6366,5779,3993,3993,16,3993
688313_1208130929_glm4_dewrap_join_chunk_0002,688313,仕佳光子,1208130929,2,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6400,6016,3994,3994,16,3994
688313_1208130929_glm4_dewrap_join_chunk_0003,688313,仕佳光子,1208130929,3,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6423,6024,3983,3983,16,3983
688313_1208130929_glm4_dewrap_join_chunk_0004,688313,仕佳光子,1208130929,4,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6726,6228,3986,3986,16,3986
688313_1208130929_glm4_dewrap_join_chunk_0005,688313,仕佳光子,1208130929,5,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6523,5991,3977,3977,16,3977
688313_1208130929_glm4_dewrap_join_chunk_0006,688313,仕佳光子,1208130929,6,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6249,5667,3997,3997,16,3997
688313_1208130929_glm4_dewrap_join_chunk_0007,688313,仕佳光子,1208130929,7,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5470,4964,3477,3477,16,3477
688313_1208130929_glm4_dewrap_join_chunk_0008,688313,仕佳光子,1208130929,8,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6487,6016,3872,3872,16,3872
688313_1208130929_glm4_dewrap_join_chunk_0009,688313,仕佳光子,1208130929,9,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6334,5713,3952,3952,16,3952
688313_1208130929_glm4_dewrap_join_chunk_0010,688313,仕佳光子,1208130929,10,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6005,5362,3906,3906,16,3906
688313_1208130929_glm4_dewrap_join_chunk_0011,688313,仕佳光子,1208130929,11,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5761,5130,3985,3985,16,3985
688313_1208130929_glm4_dewrap_join_chunk_0012,688313,仕佳光子,1208130929,12,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5716,5096,3930,3930,16,3930
688313_1208130929_glm4_dewrap_join_chunk_0013,688313,仕佳光子,1208130929,13,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688313_1208130929_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6198,5580,3990,3990,16,3990
