custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_shard
688389_1207048356_glm4_dewrap_join_chunk_0006,688389,普门科技,1207048356,6,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6935,6429,3976,3976,18,3976,glm4_dewrap_join_full543_20260705,283,283,"公司深度参与各级医院创面治疗中心建设，培训创面治疗师4,000余名，协助400余家医院建成创面治疗中心。公司承担多项国家及省市研发项目，包括国家科技部科技支撑计划项目等。公司光子治疗仪填补国内临床创面光子治疗领域空白，技术水平国际领先，拥有8项发明专利、12项实用新型专利，获得国家科学技术进步奖一等奖。公司光子治疗仪在三级医院装机量占比超50%，累计装机医院达3,613家。公司光子治疗仪主要功能性指标优于同行业公司，终端售价高于竞争对手。公司创新性地采用自主合成的发光标记物三联吡啶钌，研制了包括仪器和配套试剂在内的新一代全自动免疫分析系统，填补了国内市场空白。",142,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0007,688389,普门科技,1207048356,7,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6742,6184,3996,3996,18,3996,glm4_dewrap_join_full543_20260705,228,228,公司提供多种检测项目试剂，包括状腺、性激素、心肌标记物等，26种已获注册证。公司全自动电化学发光测定仪在三级医院装机量占比2017年为60%，2018年为35.53%。公司掌握电化学发光关键原材料合成和零组件设计技术，取得3项发明专利、6项实用新型专利。公司特定蛋白分析仪自2013年上市，2018年测试样本量突破5000万人份，取得1项发明专利、7项实用新型专利，获深圳市科技进步奖一等奖。公司在二级医院特定蛋白分析仪装机量占比2018年为42.53%。,114,58,58,0,12,15,10,10,8,3,11,0.1896551724137931,7,-4,1.9310344827586208,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0008,688389,普门科技,1207048356,8,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7027,6438,3995,3995,18,3995,glm4_dewrap_join_full543_20260705,257,257,公司特定蛋白分析仪实现全自动化操作，检测速度达180测试/小时，处于行业领先水平，可检测多种特定蛋白项目。糖化血红蛋白分析仪取得2项发明专利及1项实用新型专利，获得NGSP和IFCC国际双重认证，在二级医院装机量占比超40%。公司电化学发光免疫分析仪打破国外垄断，取得9项专利，已在60余家三级医院装机。公司研发费用占营收比例超15%，研发人员占比超三分之一，拥有国家级高新技术企业资质及多项研发平台。公司以特色化、专业化、差异化策略形成竞争优势，在治疗与康复领域推出整体解决方案，在体外诊断领域形成四大检测平台。,129,55,55,0,15,12,10,8,7,3,10,0.1818181818181818,6,-4,1.8,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0009,688389,普门科技,1207048356,9,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6550,5901,3787,3787,18,3787,glm4_dewrap_join_full543_20260705,275,275,公司具备治疗与康复产品技术水平和治疗效果优势，在国内最早开发光子治疗仪，产品技术水平不断提升，治疗效果确切，在公立医院招标中具有技术指标优势。公司与SYSMEX战略合作，通过独特的产品端合作模式迅速打开特定蛋白分析市场，提升了公司在体外诊断行业的知名度。公司竞争劣势包括经营规模相对较小，与国内外大型医疗器械公司存在较大差距，需扩大生产规模和研发力度。公司研发费用率高于同行业可比公司平均值，营业收入年度同比增长率也高于可比公司平均值，但毛利率低于可比公司平均值。报告期内，公司设备类产品销量稳定增长，试剂类产品产能利用率较高，主营业务收入持续增长。,138,62,62,0,15,22,10,8,5,2,7,0.1129032258064516,5,-2,1.5483870967741935,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0010,688389,普门科技,1207048356,10,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5840,5175,3726,3726,18,3726,glm4_dewrap_join_full543_20260705,240,240,"公司主营业务收入按产品分类显示，2019年1-6月医院市场收入占比34.16%，体外诊断类产品占比26.31%和38.07%。公司业务集中于境内市场，2019年1-6月内销占比95.39%。主要产品销售价格方面，光子治疗仪2019年1-6月单价19,689.81元/台，电化学发光免疫分析仪单价75,015.62元/台。公司产品主要消费群体为各级公立医院、民营医院等，其中三级医院占比最高。公司向前五名客户销售收入合计2019年1-6月占37.80%，2018年度占42.94%。",120,48,48,0,0,0,0,18,28,2,30,0.625,6,-24,3.6666666666666665,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0011,688389,普门科技,1207048356,11,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6804,6096,3904,3904,18,3904,glm4_dewrap_join_full543_20260705,264,276,公司通过间接销售为主、直接销售为辅的模式，与全球体外诊断巨头 SYSMEX 战略合作，销售特定蛋白检测分析仪及配套试剂。合作模式独特，涉及产品流水线组合、软件互联等，突破了传统代理销售模式。公司特定蛋白分析仪及配套试剂已成为 SYSMEX 销售渠道的标准配置产品，通过 SYSMEX 的销售渠道，在国内市场尤其是二级以上医院迅速完成大规模装机。公司与 SYSMEX 的合作基于技术认可和业务互补性，公司特定蛋白分析仪在自动化检测、操作软件等方面与 SYSMEX 血液细胞分析仪具有较大的组合检测成熟度。报告期内，公司与 SYSMEX 的合作不存在纠纷。,132,62,62,0,0,15,22,10,12,3,15,0.2419354838709677,5,-10,2.4516129032258065,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0012,688389,普门科技,1207048356,12,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5947,5283,3774,3774,18,3774,glm4_dewrap_join_full543_20260705,290,291,"报告期内，公司采购的原材料中，试剂类占比最高，主要原材料包括CRP（II）X2 Latex、CRP高值质控品和生物磁珠，采购金额分别为1,305.18万元、1,242.72万元和2,077.28万元，占试剂原料类原材料的比例分别为56.05%、51.10%和51.91%。公司前五大供应商中，电化生研株式会社采购金额最高，2019年1-6月为801.59万元，占比9.83%。公司固定资产账面原值为4,461.91万元，账面价值为1,882.50万元，主要固定资产为机器设备，原值3,531.52万元。公司松山湖产业基地取得不动产权证书，1号厂房预计2019年10-12月投入使用。",145,54,54,0,12,18,10,8,4,2,6,0.1111111111111111,5,-1,1.6296296296296295,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0013,688389,普门科技,1207048356,13,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5571,4852,3690,3690,18,3690,glm4_dewrap_join_full543_20260705,213,213,"发行人普门科技租赁多处厂房和办公场所，部分租赁房产未取得权属证书，存在租赁合同无效的风险。公司子公司广东普门已获取东莞松山湖22,000平方米国有建设用地使用权，计划建成主要生产与经营场所。公司及其子公司共拥有两项国有土地使用权、19项注册商标和80项专利，权属清晰，无重大纠纷。重庆普创已签署合同取得5,989平方米国有建设用地使用权。公司拥有多项发明专利和实用新型专利，涵盖光子治疗设备、水疗设备、胶囊光子治疗装置等领域。",107,62,62,0,12,15,10,10,10,5,15,0.2419354838709677,5,-10,2.096774193548387,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0014,688389,普门科技,1207048356,14,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5097,4387,3474,3474,18,3474,glm4_dewrap_join_full543_20260705,162,162,公司拥有80项专利，包括实用新型和外观设计专利，涉及光子治疗仪、胶囊光子治疗装置、紫外光治疗仪、超声清创仪、电化学发光免疫分析仪等医疗设备。此外，公司还拥有59项软件著作权，均为自主研发取得，权属清晰，未设置质押及其他权利限制。这些专利和软件著作权构成了公司核心技术的基础，体现了公司在医疗设备领域的研发实力和自主创新能力。,81,80,80,0,0,0,0,0,80,0,80,1.0,3,-77,4.0,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0015,688389,普门科技,1207048356,15,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5593,4972,3915,3915,18,3915,glm4_dewrap_join_full543_20260705,172,172,发行人拥有多项软件著作权，包括糖化血红蛋白分析仪、特定蛋白分析仪、自动尿液微量白蛋白肌酐分析仪等系统软件。公司持有医疗器械生产企业许可证、第一类医疗器械生产备案凭证、医疗器械经营企业许可证等生产经营证书。发行人产品均已取得广东省食品药品监督管理局核发的《医疗器械注册证》，包括特定蛋白分析仪、高频振动排痰系统、干式荧光免疫分析仪等二类医疗器械。,86,60,60,0,0,0,0,0,60,0,60,1.0,3,-57,4.0,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0016,688389,普门科技,1207048356,16,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6569,5861,3999,3999,18,3999,glm4_dewrap_join_full543_20260705,201,201,公司拥有国内领先的医疗器械产业化平台，涵盖研发、生产、销售和质量管理体系。核心技术包括光治疗技术、电化学发光免疫分析技术、特定蛋白检测技术等，应用于光子治疗仪、全自动电化学发光免疫分析仪等产品。报告期内，核心技术产品收入占营业收入比例超过95%。公司获得国家科学技术进步奖一等奖等多项荣誉，并参与行业标准制定。核心技术产品包括光子治疗仪、全自动电化学发光免疫分析仪、特定蛋白分析仪等，拥有多项专利技术。,101,78,78,0,10,15,20,18,12,3,15,0.1923076923076923,5,-10,2.2051282051282053,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0017,688389,普门科技,1207048356,17,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6077,5437,3959,3959,18,3959,glm4_dewrap_join_full543_20260705,647,647,"公司参与人员刘先成和徐岩共同获得国家奖项，获奖项目是《中国人体表难愈合创面发生新特征与防治的创新理论与关键措施研究》。公司作为唯一治疗设备提供方，为项目提供了8,500多个临床光子治疗案例，使难愈创面治愈率从60%升至94%左右，糖尿病足总截肢率降至7.2%，大截肢率降至4.0%。公司承担了光子治疗仪的研发和应用推广工作，并成立了光子创面治疗研究与应用院士工作站。公司在研项目包括中频电治疗仪、呼吸湿化治疗仪、生物电反馈治疗仪、医用升温毯系统、负压引流系列敷料产品、电化学发光免疫分析系统等，旨在拓展现有治疗产品领域，完善治疗产品整体解决方案。公司技术储备丰富，包括数字化功率超声自动频率跟踪技术、高速电化学发光技术、糖化血红蛋白层析材料制备技术、精密角度测量技术、红细胞脆性测量技术等，为在研项目顺利推进提供基础。公司在研的体外诊断试剂共有31项，包括孕酮、卵泡刺激素、雌二醇、睾酮、黄体生成素、催乳素、胰岛素、脂蛋白相关磷脂酶A2、N末端脑利钠肽前体快速检测、肌酸激酶同工酶快速检测、心肌钙蛋白T快速检测、肌红蛋白快速检测、甲状腺球蛋白、甲状腺球蛋白抗体、甲状腺抗甲状腺过氧化物酶抗体、甲状腺结合球蛋白、铁蛋白、绒毛膜促性腺激素、总三碘甲状腺原氨酸、总甲状腺素、促甲状腺素、心脏型脂肪酸结合蛋白、血清淀粉样蛋白A、血清淀粉样蛋白A+C反应蛋白二联检测、降钙素原、C反应蛋白二联检测、恶性疟原虫和间日疟原虫抗原、普通测试试剂盒、血栓弹力图快速测试试剂盒、肝素测试试剂盒、红细胞脆性试剂盒等。",324,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,5,-10,2.161290322580645,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688389_1207048356_glm4_dewrap_join_chunk_0018,688389,普门科技,1207048356,18,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3317,3068,1976,1976,18,1976,glm4_dewrap_join_full543_20260705,172,172,"公司研发投入占营业收入比例较高，2019年上半年为15.94%。公司产品均为自主研制，无合作研发。公司研发团队包括265人，涵盖医疗器械设备类和试剂类研发。公司核心技术人员经验丰富，研发管理能力强。公司拥有9个专业实验室和先进研发设备，支持多学科研发。公司拟投资5,812.22万元用于“体外诊断及康复治疗设备研发中心建设项目”，升级研发环境。",86,49,49,0,12,15,10,6,5,1,6,0.1224489795918367,6,0,1.5918367346938775,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0001,688363,华熙生物,1207038615,1,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7037,6643,3967,3967,24,3967,glm4_dewrap_join_full543_20260705,263,263,"华熙生物是全球领先的透明质酸微生物发酵生产企业，技术规模国际领先。公司主导或参与制定四项国家行业标准，并参与修订欧洲药典及中国药典透明质酸标准。公司拥有透明质酸发酵产率达到10-13g/L的全球领先技术，远高于行业最优水平6-7g/L。公司开发了全球领先的透明质酸酶切技术和分子量精准控制技术，实现了2kDa至4,000kDa分子量范围的产业化技术突破。公司还拥有国际先进的透明质酸交联技术平台，打破了国外透明质酸填充剂产品的垄断。公司玻璃酸钠注射液产品国内率先采用终端湿热灭菌技术，使无菌保证水平由千分之一提高至百万分之一。",132,72,72,0,10,15,20,18,7,2,9,0.125,5,-4,2.0416666666666665,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0002,688363,华熙生物,1207038615,2,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6470,6075,3890,3890,24,3890,glm4_dewrap_join_full543_20260705,274,274,公司主营业务包括透明质酸原料、医疗终端产品和功能性护肤品三大板块，覆盖完整产业链。原料产品包括医药级、外用级和食品级透明质酸等，已出口至40余个国家和地区。公司核心原料产品2018年注射级和滴眼液级平均售价分别为11.38万元/kg和1.88万元/kg，毛利率分别为91.03%和87.28%。公司医疗终端产品包括软组织填充剂、眼科黏弹剂等，其中玻璃酸钠注射液已纳入医保目录。功能性护肤品以透明质酸等生物活性物质为核心成分，旗下拥有多个品牌系列。报告期内，原料产品收入占比48.61%，医疗终端产品和功能性护肤品收入占比分别为25%和26.39%。,137,60,60,0,12,15,10,12,7,4,11,0.1833333333333333,6,-5,1.9833333333333336,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0003,688363,华熙生物,1207038615,3,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6923,6575,3992,3992,24,3992,glm4_dewrap_join_full543_20260705,356,360,丝丽抗皱精华液和丝丽晶透精华液是公司主要销售的丝丽精华液产品型号，其中丝丽抗皱精华液在2017年、2018年及2019年1-3月占公司Cytocare C Line产品销售收入的比例分别为76.88%、68.54%和50.97%。Cytocare C Line产品与透明质酸无源植入物的成本差异主要源于原材料种类、规格、数量等配方不同，以及生产环境洁净级别要求不同。丝丽精华液产品核心成分为小分子量透明质酸，适用于涂抹使用，不能用于注射。公司原料产品销售模式为国内直接销售为主、经销商销售为辅，境外市场主要采用经销商销售。医疗终端产品主要采用经销商销售模式，同时向公立医疗机构、民营医疗机构进行直接销售。功能性护肤品结合线下、线上两种渠道进行销售。公司拥有完善的销售体系，覆盖全国目标市场，并建立专业的医学市场支持团队。,178,55,55,0,15,12,10,10,6,2,8,0.1454545454545454,6,-2,1.7454545454545454,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0004,688363,华熙生物,1207038615,4,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7330,6905,3980,3980,24,3980,glm4_dewrap_join_full543_20260705,268,270,华熙生物已通过ISO 14001环境管理体系认证及《排污许可证》。公司生产过程中产生的废水、废气、固体废弃物和噪声均通过相应工艺处理达标排放，并委托有资质单位进行固废和危废处置。报告期内，公司环保设施有效运行，污染物排放量逐年下降。公司主要业务为生物医药材料及相关医疗终端产品，报告期内该业务收入占比均在70%以上，构成公司核心业务。公司属于医药制造业和生物产业，主要产品包括透明质酸原料及基于该原料开发的药品或医疗器械，符合生物医药领域界定。公司产品需满足国内外药品和医疗器械监管要求，包括中国GMP、FDA cGMP、欧盟GMP等标准。,134,54,54,0,15,18,8,5,5,3,8,0.1481481481481481,6,-2,1.5555555555555556,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0005,688363,华熙生物,1207038615,5,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6899,6502,3945,3945,24,3945,glm4_dewrap_join_full543_20260705,228,228,"MDD指令规定Ⅲ类医疗器械需通过CE认证，可选择全面质量保证认证或EC型式试验认证路径。不同国家和地区对医药、医疗器械的准入条件存在差异，一般要求取得当地卫生监管部门注册。我国药品管理的基本法是《中华人民共和国药品管理法》，对药品研制、生产、使用和监督等活动做出规定。透明质酸是一种天然高分子粘多糖，具有黏弹性和保水性，在医药、生物医用材料、化妆品等领域有广泛应用。全球透明质酸原料销量快速增长，2018年达到500吨，预计2023年将增长至1,150吨。",114,62,62,0,42,12,4,2,1,1,2,0.032258064516129,5,3,0.5645161290322581,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0006,688363,华熙生物,1207038615,6,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6831,6408,3995,3995,24,3995,glm4_dewrap_join_full543_20260705,188,188,"透明质酸填充凝胶因生物相容性高、安全性优于骨胶原类产品，在医疗、防粘连、防护、药物载体等领域有广泛应用。全球医疗健康市场规模2017年达1.77万亿美元，其中医药和医疗器械行业分别约1.2万亿美元和4650亿美元。中国医药和医疗器械市场规模2016年分别约14,436亿元和4,450亿元，增长迅速。透明质酸在骨科、眼科、软组织填充等生物医用材料中需求旺盛，市场规模不断扩大。",94,48,48,0,15,20,8,3,2,0,2,0.0416666666666666,4,2,1.1041666666666667,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0007,688363,华熙生物,1207038615,7,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7188,6809,3963,3963,24,3963,glm4_dewrap_join_full543_20260705,261,261,华熙生物是全球领先的透明质酸生产企业，2018年原料产量近180吨，全球市占率36%。公司拥有微生物发酵和交联两大技术平台，建立了从原料到医疗终端产品及功能性护肤品的全产业链。公司已申请专利109项，2018年皮肤类医疗产品市占率11.5%，骨科注射液产品市占率9.1%。公司发酵产率10-13g/L，远高于行业最优水平6-7g/L，单位生产成本约为行业平均的二分之一。公司原料产品取得欧盟、美国等21项国际注册备案资质，医疗终端产品取得11项国际认证。公司原料及终端产品销往海外60余个国家和地区，销售额占总收入25%。,131,62,62,0,15,18,12,8,6,3,9,0.1451612903225806,6,-3,1.6935483870967742,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0008,688363,华熙生物,1207038615,8,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6520,6127,3850,3850,24,3850,glm4_dewrap_join_full543_20260705,212,212,华熙生物建立了从原料到医疗终端产品及功能性护肤品的全产业链业务体系。报告期内，透明质酸原料、针剂类医疗终端产品、次抛原液的产能利用率分别达到87.75%、94.78%和80.43%，接近饱和状态。公司医药级透明质酸原料产品在全球范围内具有较强的竞争优势，取得了28项注册及备案。2018年，华熙生物透明质酸原料销量占比全球约36.0%，是中国最大的透明质酸生产及销售企业。公司已申请专利109项，获得多项国家级、省部级奖项。,106,55,55,0,10,15,12,10,6,2,8,0.1454545454545454,5,-3,1.8727272727272728,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0009,688363,华熙生物,1207038615,9,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6594,5839,3993,3993,24,3993,glm4_dewrap_join_full543_20260705,154,154,公司主要产品包括透明质酸原料、医疗针剂终端产品和功能性护肤品。原料产品直销占比约60%-70%，医疗终端产品以经销为主，护肤品以直销为主。线上销售占比逐年提升，2019年达57.05%。公司前五大客户销售占比最高达24.24%，不存在严重依赖。主要客户KH-01集团为跨国企业，公司与该集团下属企业均有交易。,77,62,62,0,0,0,0,24,38,0,38,0.6129032258064516,5,-33,3.612903225806451,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0010,688363,华熙生物,1207038615,10,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6672,5996,3982,3982,24,3982,glm4_dewrap_join_full543_20260705,306,306,"报告期内，发行人皮肤类医疗产品前五大客户销售额合计占主营业务收入比例分别为40.74%、24.36%和35.58%。骨科注射液产品前五大客户销售额合计占主营业务收入比例分别为19.48%、20.97%和42.36%。Cytocare透明质酸无源植入物主要通过线下直销和经销方式在境外销售，直销收入分别为162.13万元、559.26万元和506.75万元，经销收入分别为3,678.78万元、4,862.67万元和954.74万元。功能性护肤品业务前五大客户销售额合计占主营业务收入比例分别为18.57%、14.28%和20.11%。丝丽精华液系列产品主要在境内销售，2019年1-3月销售额为693.07万元。",153,54,54,0,12,18,10,8,5,1,6,0.1111111111111111,6,0,1.6111111111111112,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0011,688363,华熙生物,1207038615,11,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7217,6641,3999,3999,24,3999,glm4_dewrap_join_full543_20260705,285,285,"丝丽精华液系列是发行人控股子公司Revitacare开发的功能性护肤品，包括修复、抗皱、晶透和缓释焕龄四款产品，主要配合皮肤类治疗项目使用。报告期内，该系列产品通过进口后直销和经销方式销售，境内销售收入占比超95%，直销客户包括艺星医疗美容集团等医疗机构。2017年至2019年1-3月，丝丽精华液直销收入从546.36万元增至907.18万元，经销收入从860.09万元增至1,396.42万元。产品采用西林瓶包装，包装盒和瓶体标识与欧盟Ⅲ类医疗器械产品有明显区别，且产品备案为进口化妆品。发行人通过培训、协议约束等方式确保产品正确使用方式为涂抹，未存在混淆销售情形。",143,52,52,0,6,15,12,10,7,2,9,0.173076923076923,5,-4,2.0576923076923075,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0012,688363,华熙生物,1207038615,12,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7287,6977,3925,3925,24,3925,glm4_dewrap_join_full543_20260705,299,303,发行人通过投诉、沟通和停止供货等方式，规范电商平台、医疗美容机构对Cytocare C Line产品的宣传和使用，要求其与产品说明书一致，不得欺诈消费者。公司已改进产品包装，明确标识为护肤品，严禁注射使用，并完善销售协议，要求下游客户承诺规范宣传和使用。公司加强内部培训和外部客户管理，定期检查执行情况，并推进Cytocare透明质酸无源植入物在中国境内的注册进度。发行人Cytocare C Line产品进口销售合法合规，北京市怀柔区市场监督管理局已出具证明。控股股东华熙昕宇承诺，如因产品销售及宣传行为导致发行人承担责任，将代为承担相应经济损失。报告期内，发行人主要客户保持相对稳定，新增主要客户较少。,150,62,62,0,12,28,12,6,3,1,4,0.064516129032258,5,1,1.403225806451613,,siliconflow_glm4_32b_table2_next50_shard2_20260707
688363_1207038615_glm4_dewrap_join_chunk_0013,688363,华熙生物,1207038615,13,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6953,6429,3970,3970,24,3970,glm4_dewrap_join_full543_20260705,223,223,公司主要产品包括骨科注射液“海力达”和眼科黏弹剂“海视健”，骨科注射液于2014年取得药品批文，2018年骨科产品收入占比4.70%。公司2018年眼科产品销售收入占比0.61%。报告期内，公司仅向山西省运城同德医院直接销售，2018年实现收入30.26万元。公司骨科产品通过经销商销售的收入占比不断提高，2018年直销模式收入占比达55.60%。公司经销商体系整体稳定，新增经销商收入占比逐年提高，2018年新增经销商贡献收入占比32.46%。,112,54,54,0,18,15,10,7,3,1,4,0.074074074074074,5,1,1.351851851851852,,siliconflow_glm4_32b_table2_next50_shard2_20260707
