label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model,source_shard
688510_chunks_0009_0009,5011,246,5257,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688510_chunks_0010_0010,4521,231,4752,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688510_chunks_0011_0011,4905,283,5188,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688510_chunks_0012_0012,4837,212,5049,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688510_chunks_0013_0013,5060,237,5297,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688510_chunks_0014_0014,5040,191,5231,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688510_chunks_0015_0015,1163,80,1243,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0001_0001,5060,256,5316,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0002_0002,5046,288,5334,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0003_0003,5059,215,5274,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0004_0004,5053,176,5229,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0005_0005,5050,191,5241,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0006_0006,5038,158,5196,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0007_0007,5039,175,5214,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0008_0008,5061,224,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0009_0009,5047,218,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0010_0010,5064,189,5253,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0011_0011,4556,209,4765,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0012_0012,5056,254,5310,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0013_0013,4809,222,5031,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0014_0014,4581,219,4800,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0015_0015,5056,205,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0016_0016,5054,237,5291,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0017_0017,4971,251,5222,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0018_0018,5003,197,5200,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688557_chunks_0019_0019,3312,156,3468,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0001_0001,5035,200,5235,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0002_0002,4733,232,4965,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0003_0003,5060,235,5295,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0004_0004,5034,157,5191,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0005_0005,4983,225,5208,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0006_0006,5064,216,5280,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0007_0007,4832,207,5039,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0008_0008,4849,235,5084,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0009_0009,4767,277,5044,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0010_0010,4425,177,4602,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0011_0011,4146,176,4322,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0012_0012,5044,216,5260,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0013_0013,5052,233,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688560_chunks_0014_0014,2386,271,2657,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0001_0001,4920,225,5145,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0002_0002,4709,230,4939,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0003_0003,5021,221,5242,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0004_0004,5026,197,5223,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0005_0005,5058,219,5277,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0006_0006,4968,176,5144,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0007_0007,4874,211,5085,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0008_0008,4916,264,5180,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0009_0009,5056,248,5304,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0010_0010,4786,185,4971,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0011_0011,5057,157,5214,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0012_0012,4924,233,5157,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0013_0013,5056,257,5313,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0014_0014,5045,247,5292,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0015_0015,5006,272,5278,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688571_chunks_0016_0016,1641,147,1788,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0001_0001,5020,217,5237,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0002_0002,5043,242,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0003_0003,5012,258,5270,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0004_0004,4683,287,4970,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0005_0005,4844,244,5088,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0006_0006,4884,206,5090,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0007_0007,5046,300,5346,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0008_0008,5051,214,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0009_0009,4880,158,5038,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0010_0010,4754,155,4909,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0011_0011,5047,178,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0012_0012,5063,210,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0013_0013,5051,193,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0014_0014,5035,210,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0015_0015,4946,163,5109,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0016_0016,4862,191,5053,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0017_0017,5047,259,5306,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0018_0018,4997,271,5268,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0019_0019,5037,240,5277,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688578_chunks_0020_0020,1578,175,1753,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0001_0001,5021,281,5302,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0002_0002,5043,209,5252,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0003_0003,5057,210,5267,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0004_0004,5064,238,5302,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0005_0005,5045,187,5232,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0006_0006,5065,197,5262,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0007_0007,4884,233,5117,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0008_0008,5062,217,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0009_0009,5033,223,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0010_0010,5051,195,5246,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0011_0011,5062,181,5243,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688590_chunks_0012_0012,2921,193,3114,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0001_0001,5059,253,5312,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0002_0002,5054,223,5277,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0003_0003,5059,214,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0004_0004,5013,206,5219,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0005_0005,4711,310,5021,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0006_0006,5015,226,5241,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0007_0007,5040,346,5386,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0008_0008,4428,168,4596,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0009_0009,5046,170,5216,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688608_chunks_0010_0010,3552,274,3826,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0001_0001,4795,223,5018,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0002_0002,5018,191,5209,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0003_0003,5023,231,5254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0004_0004,5063,213,5276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0005_0005,4917,293,5210,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0006_0006,5037,210,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0007_0007,5040,179,5219,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0008_0008,5033,266,5299,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0009_0009,5045,204,5249,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0010_0010,4897,248,5145,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0011_0011,4877,184,5061,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0012_0012,5058,331,5389,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0013_0013,5042,227,5269,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0014_0014,5054,242,5296,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0015_0015,4914,247,5161,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0016_0016,4994,154,5148,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0017_0017,5006,127,5133,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0018_0018,5034,200,5234,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0019_0019,4578,210,4788,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0020_0020,5060,193,5253,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0021_0021,5041,183,5224,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0022_0022,4986,280,5266,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0023_0023,5030,192,5222,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688617_chunks_0024_0024,3345,253,3598,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0001_0001,5037,204,5241,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0002_0002,5043,200,5243,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0003_0003,5048,213,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0004_0004,4957,163,5120,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0005_0005,4706,251,4957,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0006_0006,5058,247,5305,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0007_0007,5044,207,5251,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0008_0008,5052,198,5250,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0009_0009,5028,200,5228,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0010_0010,5039,240,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0011_0011,4990,199,5189,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0012_0012,4462,259,4721,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0013_0013,4240,171,4411,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0014_0014,5044,202,5246,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0015_0015,5050,225,5275,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688618_chunks_0016_0016,1518,180,1698,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0001_0001,5036,212,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0002_0002,5046,191,5237,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0003_0003,5024,197,5221,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0004_0004,5065,191,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0005_0005,5023,248,5271,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0006_0006,4965,200,5165,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0007_0007,4849,207,5056,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0008_0008,4514,259,4773,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0009_0009,5027,229,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0010_0010,5059,217,5276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0011_0011,4741,205,4946,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0012_0012,4356,128,4484,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0013_0013,5061,243,5304,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0014_0014,5049,225,5274,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688656_chunks_0015_0015,3729,215,3944,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0001_0001,5039,202,5241,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0002_0002,5036,224,5260,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0003_0003,4777,247,5024,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0004_0004,4939,199,5138,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0005_0005,5034,197,5231,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0006_0006,5055,184,5239,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0007_0007,5030,243,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0008_0008,5024,198,5222,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0009_0009,4999,168,5167,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0010_0010,5032,232,5264,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0011_0011,5028,216,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0012_0012,5064,202,5266,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0013_0013,5050,217,5267,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0014_0014,4995,151,5146,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0015_0015,4697,221,4918,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0016_0016,4955,299,5254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0017_0017,5058,306,5364,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0018_0018,4699,253,4952,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0019_0019,5050,242,5292,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0020_0020,5064,289,5353,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688658_chunks_0021_0021,1624,196,1820,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0001_0001,5064,238,5302,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0002_0002,5010,223,5233,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0003_0003,5034,301,5335,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0004_0004,5052,256,5308,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0005_0005,5007,297,5304,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0006_0006,4970,188,5158,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0007_0007,4783,214,4997,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0008_0008,5063,178,5241,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0009_0009,5053,244,5297,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0010_0010,5054,242,5296,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0011_0011,5057,284,5341,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688668_chunks_0012_0012,1205,163,1368,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0001_0001,4928,224,5152,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0002_0002,5063,308,5371,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0003_0003,5055,129,5184,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0004_0004,5051,194,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0005_0005,4738,203,4941,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0006_0006,5049,193,5242,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0007_0007,5003,185,5188,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0008_0008,4868,196,5064,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0009_0009,4914,191,5105,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
688679_chunks_0010_0010,4755,197,4952,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708
