custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688283_1212332787_glm4_dewrap_join_chunk_0001,688283,坤恒顺维,1212332787,1,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6764,6382,3985,3985,13,3985,236,236,118,60,60,0,0,10,15,20,10,5,15,0.25,6,-9,2.75,,135,118,135,33.771186440677965,29.51851851851852,33.771186440677965,29.51851851851852,142,81,35.633626097867,20.32622333751568,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0002,688283,坤恒顺维,1212332787,2,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6352,5895,3888,3888,13,3888,288,294,144,62,62,0,12,18,15,10,5,2,7,0.1129032258064516,6,-1,1.7419354838709675,,175,144,175,27.0,22.217142857142857,27.0,22.217142857142857,88,52,22.63374485596708,13.37448559670782,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0003,688283,坤恒顺维,1212332787,3,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6673,6305,3976,3976,13,3976,227,227,114,62,62,0,12,18,15,10,5,2,7,0.1129032258064516,5,-2,1.7419354838709675,,132,114,132,34.87719298245614,30.12121212121212,34.87719298245614,30.12121212121212,238,160,59.859154929577464,40.241448692152915,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0004,688283,坤恒顺维,1212332787,4,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7217,6845,3970,3970,13,3970,170,170,85,62,62,0,15,20,12,8,5,2,7,0.1129032258064516,6,-1,1.5806451612903225,,89,85,89,46.705882352941174,44.60674157303371,46.705882352941174,44.60674157303371,175,73,44.08060453400504,18.387909319899244,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0005,688283,坤恒顺维,1212332787,5,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6916,6630,3943,3943,13,3943,469,472,235,68,68,0,12,18,15,14,7,2,9,0.1323529411764706,6,-3,1.8823529411764703,,268,235,268,16.77872340425532,14.712686567164178,16.77872340425532,14.712686567164178,251,109,63.65711387268577,27.643925944712148,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0006,688283,坤恒顺维,1212332787,6,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7313,7108,3986,3986,13,3986,277,277,139,60,60,0,15,20,10,8,5,2,7,0.1166666666666666,6,-1,1.5666666666666669,,156,139,156,28.676258992805757,25.55128205128205,28.676258992805757,25.55128205128205,248,117,62.21776216758655,29.352734570998493,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0007,688283,坤恒顺维,1212332787,7,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6238,5516,3938,3938,13,3938,226,226,113,48,48,0,12,15,10,7,3,1,4,0.0833333333333333,5,1,1.5208333333333333,,131,113,131,34.849557522123895,30.061068702290076,34.849557522123895,30.061068702290076,59,18,14.982224479431183,4.57084814626714,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0008,688283,坤恒顺维,1212332787,8,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5858,5196,3739,3739,13,3739,236,240,118,48,48,0,12,15,10,7,3,1,4,0.0833333333333333,5,1,1.5208333333333333,,142,118,142,31.6864406779661,26.330985915492956,31.6864406779661,26.330985915492956,41,14,10.965498796469644,3.744316662209147,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0009,688283,坤恒顺维,1212332787,9,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5501,4728,3997,3997,13,3997,327,327,164,38,38,0,8,5,5,10,9,1,10,0.2631578947368421,5,-5,2.263157894736842,,190,164,190,24.37195121951219,21.03684210526316,24.37195121951219,21.03684210526316,89,71,22.266700025018764,17.7633224918689,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0010,688283,坤恒顺维,1212332787,10,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6627,6110,3946,3946,13,3946,279,280,140,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,5,-10,2.161290322580645,,147,140,147,28.185714285714287,26.843537414965983,28.185714285714287,26.843537414965983,217,89,54.992397364419666,22.554485554992397,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0011,688283,坤恒顺维,1212332787,11,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6214,5763,3986,3986,13,3986,175,175,88,15,68,1,0,0,0,0,15,0,15,1.0,5,-10,4.0,,99,88,99,45.29545454545455,40.26262626262626,45.29545454545455,40.26262626262626,155,74,38.8861013547416,18.56497742097341,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0012,688283,坤恒顺维,1212332787,12,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6488,6003,3967,3967,13,3967,495,497,248,17,62,1,0,0,0,0,12,5,17,1.0,5,-12,4.294117647058823,,283,248,283,15.995967741935484,14.017667844522968,15.995967741935484,14.017667844522968,274,88,69.06982606503655,22.183009831106627,pilot50,,
688283_1212332787_glm4_dewrap_join_chunk_0013,688283,坤恒顺维,1212332787,13,13,results/glm4_dewrap_join_pilot50_20260705/chunks/688283_1212332787_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5782,5575,3425,3425,13,3425,262,262,131,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,7,-8,2.161290322580645,,157,131,157,26.14503816793893,21.81528662420382,26.14503816793893,21.81528662420382,243,100,70.94890510948905,29.197080291970803,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0001,688150,莱特光电,1212557851,1,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7057,6456,3976,3976,16,3976,355,378,178,62,62,0,0,15,16,18,10,3,13,0.2096774193548387,5,-8,2.5161290322580645,,197,178,197,22.337078651685392,20.18274111675127,22.337078651685392,20.18274111675127,71,41,17.857142857142858,10.311871227364184,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0002,688150,莱特光电,1212557851,2,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6416,5744,3944,3944,16,3944,190,202,95,62,62,0,10,15,18,12,5,2,7,0.1129032258064516,5,-2,1.8870967741935485,,119,95,119,41.51578947368421,33.142857142857146,41.51578947368421,33.142857142857146,34,27,8.620689655172413,6.845841784989858,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0003,688150,莱特光电,1212557851,3,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6878,6217,3956,3956,16,3956,219,237,110,48,48,0,15,20,8,3,1,1,2,0.0416666666666666,5,3,1.125,,123,110,123,35.96363636363636,32.16260162601626,35.96363636363636,32.16260162601626,120,46,30.33367037411527,11.627906976744184,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0004,688150,莱特光电,1212557851,4,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6837,6100,3962,3962,16,3962,258,292,129,54,54,0,10,18,12,8,4,2,6,0.1111111111111111,5,-1,1.7037037037037035,,165,129,165,30.713178294573645,24.01212121212121,30.713178294573645,24.01212121212121,52,38,13.124684502776375,9.591115598182736,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0005,688150,莱特光电,1212557851,5,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7005,6410,3997,3997,16,3997,195,196,98,48,48,0,12,15,10,6,4,1,5,0.1041666666666666,6,1,1.5416666666666667,,108,98,108,40.785714285714285,37.00925925925926,40.785714285714285,37.00925925925926,62,37,15.51163372529397,9.256942707030271,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0006,688150,莱特光电,1212557851,6,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7033,6577,3978,3978,16,3978,196,206,98,48,48,0,10,12,8,7,8,3,11,0.2291666666666666,6,-5,2.0,,113,98,113,40.59183673469388,35.203539823008846,40.59183673469388,35.203539823008846,193,119,48.51684263448969,29.914529914529915,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0007,688150,莱特光电,1212557851,7,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6463,5827,3859,3859,16,3859,226,226,113,54,54,0,8,15,12,10,7,2,9,0.1666666666666666,5,-4,1.9814814814814816,,129,113,129,34.150442477876105,29.914728682170544,34.150442477876105,29.914728682170544,31,16,8.033169214822493,4.1461518528116095,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0008,688150,莱特光电,1212557851,8,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6672,5940,3993,3993,16,3993,284,285,142,54,54,0,0,0,0,24,30,0,30,0.5555555555555556,5,-25,3.5555555555555554,,156,142,156,28.119718309859156,25.596153846153847,28.119718309859156,25.596153846153847,54,17,13.5236664162284,4.257450538442273,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0009,688150,莱特光电,1212557851,9,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6284,5575,3999,3999,16,3999,238,238,119,49,49,0,18,12,8,6,4,1,5,0.1020408163265306,5,0,1.3673469387755102,,148,119,148,33.60504201680672,27.02027027027027,33.60504201680672,27.02027027027027,20,17,5.0012503125781445,4.251062765691422,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0010,688150,莱特光电,1212557851,10,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5720,4970,3636,3636,16,3636,314,314,157,54,54,0,15,12,10,10,5,2,7,0.1296296296296296,5,-2,1.7037037037037035,,189,157,189,23.159235668789808,19.238095238095237,23.159235668789808,19.238095238095237,36,25,9.9009900990099,6.8756875687568755,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0011,688150,莱特光电,1212557851,11,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5925,5252,3976,3976,16,3976,156,156,78,62,62,0,0,0,0,0,31,31,62,1.0,5,-57,4.5,,88,78,88,50.97435897435897,45.18181818181818,50.97435897435897,45.18181818181818,162,100,40.74446680080483,25.150905432595575,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0012,688150,莱特光电,1212557851,12,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5960,5595,3682,3682,16,3682,220,232,110,78,78,0,15,10,12,18,18,5,23,0.2948717948717949,6,-17,2.371794871794872,,124,110,124,33.472727272727276,29.693548387096776,33.472727272727276,29.693548387096776,221,63,60.02172732210755,17.11026615969582,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0013,688150,莱特光电,1212557851,13,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6601,6147,3943,3943,16,3943,199,199,100,31,78,1,0,0,0,0,23,8,31,1.0,5,-26,4.258064516129032,,108,100,108,39.43,36.50925925925926,39.43,36.50925925925926,123,73,31.19452193761096,18.51382196297235,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0014,688150,莱特光电,1212557851,14,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7019,6354,3958,3958,16,3958,255,255,128,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,139,128,139,30.921875,28.47482014388489,30.921875,28.47482014388489,366,182,92.4709449216776,45.98281960586155,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0015,688150,莱特光电,1212557851,15,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6370,5790,3990,3990,16,3990,244,246,122,72,72,0,12,22,18,12,6,2,8,0.1111111111111111,6,-2,1.7777777777777777,,135,122,135,32.704918032786885,29.555555555555557,32.704918032786885,29.555555555555557,157,62,39.3483709273183,15.538847117794486,pilot50,,
688150_1212557851_glm4_dewrap_join_chunk_0016,688150,莱特光电,1212557851,16,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688150_1212557851_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5439,5055,3178,3178,16,3178,289,289,145,55,55,0,28,15,4,5,2,1,3,0.0545454545454545,6,3,0.9272727272727272,,193,145,193,21.917241379310344,16.466321243523318,21.917241379310344,16.466321243523318,272,113,85.5884203901825,35.5569540591567,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0001,688486,龙迅股份,1215857090,1,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6657,6105,3998,3998,18,3998,316,316,158,54,54,0,0,5,15,18,14,2,16,0.2962962962962963,6,-10,2.8703703703703702,,182,158,182,25.303797468354432,21.967032967032967,25.303797468354432,21.967032967032967,105,74,26.263131565782892,18.509254627313656,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0002,688486,龙迅股份,1215857090,2,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7479,7178,3946,3946,18,3946,189,189,95,62,62,0,28,18,8,4,3,1,4,0.064516129032258,5,1,1.0161290322580645,,96,95,96,41.536842105263155,41.104166666666664,41.536842105263155,41.104166666666664,201,128,50.93765838824125,32.43791180942727,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0003,688486,龙迅股份,1215857090,3,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7433,7010,3961,3961,18,3961,267,267,134,54,54,0,15,20,10,6,2,1,3,0.0555555555555555,5,2,1.3148148148148149,,143,134,143,29.55970149253731,27.6993006993007,29.55970149253731,27.6993006993007,100,71,25.246149962130772,17.92476647311285,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0004,688486,龙迅股份,1215857090,4,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7478,6977,3992,3992,18,3992,221,221,111,62,62,0,12,18,15,8,6,3,9,0.1451612903225806,5,-4,1.7903225806451613,,117,111,117,35.96396396396396,34.11965811965812,35.96396396396396,34.11965811965812,88,58,22.044088176352705,14.529058116232466,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0005,688486,龙迅股份,1215857090,5,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7026,6103,3973,3973,18,3973,279,285,140,48,48,0,2,10,12,15,8,1,9,0.1875,5,-4,2.4166666666666665,,155,140,155,28.37857142857143,25.63225806451613,28.37857142857143,25.63225806451613,27,7,6.795872136924239,1.7618927762396177,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0006,688486,龙迅股份,1215857090,6,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7082,5990,3996,3996,18,3996,372,374,186,62,62,0,0,0,0,0,31,31,62,1.0,6,-56,4.5,,204,186,204,21.483870967741936,19.58823529411765,21.483870967741936,19.58823529411765,11,1,2.7527527527527527,0.2502502502502503,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0007,688486,龙迅股份,1215857090,7,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6907,6389,3992,3992,18,3992,387,406,194,54,54,0,10,15,12,8,6,3,9,0.1666666666666666,5,-4,1.8888888888888888,,254,194,254,20.577319587628867,15.716535433070868,20.577319587628867,15.716535433070868,66,18,16.53306613226453,4.509018036072145,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0008,688486,龙迅股份,1215857090,8,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6482,5876,3936,3936,18,3936,254,254,127,54,54,0,15,12,10,8,6,3,9,0.1666666666666666,6,-3,1.7592592592592593,,147,127,147,30.992125984251967,26.77551020408163,30.992125984251967,26.77551020408163,87,40,22.103658536585364,10.16260162601626,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0009,688486,龙迅股份,1215857090,9,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6236,5448,3999,3999,18,3999,394,394,197,54,54,0,12,10,8,12,10,2,12,0.2222222222222222,5,-7,2.074074074074074,,224,197,224,20.2994923857868,17.852678571428573,20.2994923857868,17.852678571428573,61,15,15.25381345336334,3.750937734433608,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0010,688486,龙迅股份,1215857090,10,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5940,4989,3939,3939,18,3939,41,41,21,55,55,0,55,0,0,0,0,0,0,0.0,1,1,0.0,,21,21,21,187.57142857142856,187.57142857142856,126.69838709677391,114.31285714285696,104,24,26.4026402640264,6.092916984006093,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0011,688486,龙迅股份,1215857090,11,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5200,4395,3465,3465,18,3465,100,100,50,54,54,0,48,0,0,0,6,0,6,0.1111111111111111,2,-4,0.4444444444444444,,61,50,61,69.3,56.80327868852459,69.3,56.80327868852459,116,42,33.47763347763348,12.12121212121212,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0012,688486,龙迅股份,1215857090,12,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5252,4520,3414,3414,18,3414,166,167,83,79,79,0,0,0,0,0,79,0,79,1.0,3,-76,4.0,,92,83,92,41.13253012048193,37.108695652173914,41.13253012048193,37.108695652173914,77,24,22.554188635032222,7.0298769771529,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0013,688486,龙迅股份,1215857090,13,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6566,5680,3738,3738,18,3738,168,168,84,37,37,0,0,0,0,0,37,0,37,1.0,3,-34,4.0,,98,84,98,44.5,38.142857142857146,44.5,38.142857142857146,15,14,4.012841091492777,3.745318352059925,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0014,688486,龙迅股份,1215857090,14,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5405,4709,3469,3469,18,3469,149,149,75,84,84,0,0,0,0,0,84,0,84,1.0,2,-82,4.0,,86,75,86,46.25333333333333,40.33720930232558,46.25333333333333,40.33720930232558,3,2,0.8648025367541078,0.5765350245027385,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0015,688486,龙迅股份,1215857090,15,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5837,5265,3268,3268,18,3268,340,356,170,85,85,0,0,0,0,0,85,0,85,1.0,3,-82,4.0,,169,170,169,19.223529411764705,19.337278106508876,19.223529411764705,19.337278106508876,0,0,0.0,0.0,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0016,688486,龙迅股份,1215857090,16,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7046,6340,3999,3999,18,3999,170,170,85,110,70,1,0,0,0,0,110,0,110,1.0,4,-106,4.0,,96,85,96,47.04705882352941,41.65625,47.04705882352941,41.65625,178,67,44.51112778194548,16.754188547136785,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0017,688486,龙迅股份,1215857090,17,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6882,6301,3996,3996,18,3996,482,483,241,60,60,0,15,20,10,8,5,2,7,0.1166666666666666,6,-1,1.5666666666666669,,267,241,267,16.58091286307054,14.96629213483146,16.58091286307054,14.96629213483146,322,141,80.58058058058059,35.28528528528529,pilot50,,
688486_1215857090_glm4_dewrap_join_chunk_0018,688486,龙迅股份,1215857090,18,18,results/glm4_dewrap_join_pilot50_20260705/chunks/688486_1215857090_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,1365,1329,699,699,18,699,215,218,108,18,18,0,4,6,4,2,2,0,2,0.1111111111111111,4,2,1.5555555555555556,,119,108,119,6.472222222222222,5.873949579831932,8.670736971939561,7.634666666666666,70,27,100.14306151645208,38.62660944206009,pilot50,,
688343_1216260511_glm4_dewrap_join_chunk_0001,688343,云天励飞,1216260511,1,25,results/glm4_dewrap_join_pilot50_20260705/chunks/688343_1216260511_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7131,6756,3980,3980,25,3980,225,225,113,58,58,0,10,15,12,10,8,3,11,0.1896551724137931,6,-5,2.0,,121,113,121,35.2212389380531,32.892561983471076,35.2212389380531,32.892561983471076,61,30,15.326633165829149,7.537688442211055,pilot50,,
688343_1216260511_glm4_dewrap_join_chunk_0002,688343,云天励飞,1216260511,2,25,results/glm4_dewrap_join_pilot50_20260705/chunks/688343_1216260511_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6830,6368,3995,3995,25,3995,318,320,159,52,52,0,10,12,10,10,8,2,10,0.1923076923076923,6,-4,2.0,,168,159,168,25.12578616352201,23.779761904761905,25.12578616352201,23.779761904761905,118,50,29.536921151439294,12.515644555694616,pilot50,,
688343_1216260511_glm4_dewrap_join_chunk_0003,688343,云天励飞,1216260511,3,25,results/glm4_dewrap_join_pilot50_20260705/chunks/688343_1216260511_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7394,7155,3949,3949,25,3949,499,499,250,48,48,0,15,18,8,5,1,1,2,0.0416666666666666,6,4,1.2083333333333333,,269,250,269,15.796,14.680297397769516,15.796,14.680297397769516,192,73,48.61990377310712,18.4856925804001,pilot50,,
688343_1216260511_glm4_dewrap_join_chunk_0004,688343,云天励飞,1216260511,4,25,results/glm4_dewrap_join_pilot50_20260705/chunks/688343_1216260511_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7285,6951,3989,3989,25,3989,233,233,117,54,54,0,15,28,7,3,1,0,1,0.0185185185185185,4,3,1.0185185185185186,,118,117,118,34.0940170940171,33.80508474576271,34.0940170940171,33.80508474576271,142,48,35.59789420907496,12.033091000250687,pilot50,,
688343_1216260511_glm4_dewrap_join_chunk_0005,688343,云天励飞,1216260511,5,25,results/glm4_dewrap_join_pilot50_20260705/chunks/688343_1216260511_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7444,7171,3993,3993,25,3993,216,237,108,58,58,0,10,25,12,7,3,1,4,0.0689655172413793,6,2,1.5,,132,108,132,36.97222222222222,30.25,36.97222222222222,30.25,129,40,32.30653643876784,10.017530678687704,pilot50,,
688343_1216260511_glm4_dewrap_join_chunk_0006,688343,云天励飞,1216260511,6,25,results/glm4_dewrap_join_pilot50_20260705/chunks/688343_1216260511_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7384,7030,3987,3987,25,3987,249,249,125,62,62,0,15,18,12,8,7,2,9,0.1451612903225806,6,-3,1.6774193548387095,,139,125,139,31.896,28.68345323741007,31.896,28.68345323741007,212,56,53.172811637822925,14.045648357160772,pilot50,,
