sec_code,sec_name,source_custom_ids,source_chunk_start,source_chunk_end,source_chunk_n,Text_len,summary_len_raw_sum,Chunk_num,unit,process,threshold,summary_floor,candidate,Summary_len,floor_applied,n0,n1,n2,n3,n4,n5,Relevant_score,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,Redundancy_chunk
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0003,3,3,1,3971.0,83.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,83.0,0,42.0,18.0,5.0,3.0,0.0,0.0,0.5441176470588235,124.0,84.0,31.22639133719466,21.153361873583478,47.8433734939759
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0004,4,4,1,3977.0,217.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,217.0,0,15.0,18.0,7.0,5.0,2.0,1.0,1.25,283.0,151.0,71.15916519989943,37.96831782750817,18.327188940092167
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0005,5,5,1,3946.0,183.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,183.0,0,15.0,12.0,8.0,7.0,4.0,2.0,1.5625,149.0,102.0,37.75975671566143,25.848960973137352,21.562841530054644
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0006,6,6,1,3996.0,123.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,123.0,0,12.0,15.0,10.0,8.0,6.0,3.0,1.8148148148148149,75.0,51.0,18.76876876876877,12.762762762762764,32.48780487804878
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0007,7,7,1,3984.0,107.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,107.0,0,0.0,12.0,15.0,20.0,12.0,3.0,2.661290322580645,38.0,33.0,9.538152610441768,8.283132530120483,37.23364485981308
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0008,8,8,1,3939.0,104.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,104.0,0,23.0,18.0,7.0,3.0,2.0,1.0,1.0,18.0,10.0,4.56968773800457,2.538715410002539,37.875
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0009,9,9,1,3754.0,77.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,77.0,0,0.0,0.0,0.0,0.0,76.0,0.0,4.0,101.0,91.0,26.904635055940332,24.24080980287693,48.753246753246756
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0010,10,10,1,3500.0,103.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,103.0,0,10.0,15.0,12.0,8.0,2.0,1.0,1.5833333333333333,81.0,72.0,23.142857142857142,20.57142857142857,33.980582524271846
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0011,11,11,1,3722.0,57.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,57.0,0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,155.0,155.0,41.644277270284796,41.644277270284796,65.29824561403508
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0012,12,12,1,3968.0,77.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,77.0,0,0.0,0.0,0.0,157.0,0.0,0.0,3.0,197.0,197.0,49.64717741935483,49.64717741935483,51.532467532467535
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0013,13,13,1,3821.0,80.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,80.0,0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,195.0,195.0,51.03376079560325,51.03376079560325,47.7625
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0014,14,14,1,3798.0,84.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,84.0,0,0.0,0.0,0.0,0.0,68.0,0.0,4.0,277.0,187.0,72.93312269615588,49.2364402317009,45.214285714285715
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0015,15,15,1,3984.0,162.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,162.0,0,0.0,0.0,0.0,0.0,15.0,8.0,4.3478260869565215,393.0,297.0,98.64457831325302,74.54819277108433,24.59259259259259
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0016,16,16,1,3996.0,177.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,177.0,0,0.0,0.0,0.0,12.0,15.0,5.0,3.78125,363.0,221.0,90.84084084084084,55.30530530530531,22.576271186440678
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0017,17,17,1,3945.0,171.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,171.0,0,0.0,5.0,10.0,15.0,19.0,3.0,3.0961538461538463,293.0,193.0,74.27122940430925,48.92268694550064,23.07017543859649
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0018,18,18,1,3989.0,145.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,145.0,0,10.0,15.0,12.0,10.0,10.0,5.0,2.161290322580645,395.0,249.0,99.02231135622964,62.421659563800446,27.510344827586206
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0019,19,19,1,3985.0,294.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,294.0,0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,269.0,204.0,67.50313676286072,51.19196988707653,13.554421768707483
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0020,20,20,1,3971.0,426.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,426.0,0,0.0,40.0,10.0,5.0,4.0,1.0,1.6,158.0,132.0,39.788466381264165,33.2409972299169,9.321596244131456
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0021,21,21,1,3919.0,119.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,119.0,0,24.0,28.0,15.0,11.0,7.0,2.0,1.4827586206896552,276.0,178.0,70.42612911457003,45.41974993620822,32.9327731092437
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0022,22,22,1,3994.0,140.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,140.0,0,15.0,12.0,10.0,10.0,10.0,5.0,2.0483870967741935,536.0,248.0,134.20130195292938,62.09313970956434,28.52857142857143
688298,东方生物,688298_1207277661_glm4_dewrap_join_chunk_0023,23,23,1,2456.0,139.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,139.0,0,12.0,15.0,8.0,5.0,2.0,0.0,1.2857142857142858,194.0,113.0,78.99022801302931,46.009771986970684,17.66906474820144
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0001,1,1,1,3994.0,139.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,139.0,0,15.0,22.0,18.0,12.0,8.0,3.0,1.8076923076923077,74.0,40.0,18.5277916875313,10.015022533800702,28.73381294964029
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0002,2,2,1,3983.0,158.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,158.0,0,15.0,18.0,10.0,7.0,3.0,1.0,1.4074074074074074,101.0,15.0,25.3577705247301,3.766005523474768,25.20886075949367
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0003,3,3,1,3967.0,89.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,89.0,0,10.0,15.0,8.0,7.0,6.0,2.0,1.7916666666666667,85.0,40.0,21.42677085959163,10.083186286866649,44.57303370786517
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0004,4,4,1,3951.0,134.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,134.0,0,12.0,18.0,15.0,10.0,5.0,2.0,1.7419354838709677,109.0,44.0,27.58795241710959,11.136421159200202,29.48507462686567
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0005,5,5,1,3978.0,152.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,152.0,0,10.0,15.0,12.0,10.0,5.0,2.0,1.8333333333333333,19.0,14.0,4.776269482151836,3.519356460532931,26.17105263157895
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0006,6,6,1,3961.0,135.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,135.0,0,0.0,0.0,0.0,24.0,30.0,0.0,3.5555555555555554,10.0,6.0,2.5246149962130775,1.5147689977278465,29.340740740740742
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0007,7,7,1,3985.0,114.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,114.0,0,0.0,0.0,0.0,12.0,15.0,0.0,3.5555555555555554,94.0,53.0,23.58845671267252,13.299874529485571,34.95614035087719
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0008,8,8,1,3982.0,108.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,108.0,0,12.0,15.0,8.0,6.0,4.0,1.0,1.5217391304347827,22.0,20.0,5.524861878453039,5.022601707684581,36.870370370370374
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0009,9,9,1,3987.0,143.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,143.0,0,12.0,18.0,15.0,9.0,6.0,2.0,1.7580645161290323,49.0,14.0,12.289942312515677,3.511412089290193,27.88111888111888
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0010,10,10,1,3984.0,86.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,86.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,6.0,4.267068273092369,1.5060240963855422,46.325581395348834
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0011,11,11,1,3979.0,110.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,110.0,0,12.0,15.0,8.0,7.0,5.0,2.0,1.6734693877551021,17.0,8.0,4.27243025885901,2.0105554159336516,36.17272727272727
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0012,12,12,1,3809.0,119.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,119.0,0,10.0,15.0,12.0,7.0,3.0,1.0,1.6041666666666667,11.0,6.0,2.8878970858493043,1.5752165922814387,32.00840336134454
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0013,13,13,1,3404.0,206.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,206.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.5875440658049353,0.0,16.524271844660195
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0014,14,14,1,3931.0,126.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,126.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.2543881963876876,0.2543881963876876,31.1984126984127
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0015,15,15,1,3984.0,161.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,161.0,0,12.0,22.0,18.0,12.0,6.0,2.0,1.7777777777777777,23.0,17.0,5.7730923694779115,4.267068273092369,24.74534161490683
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0016,16,16,1,3985.0,131.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,131.0,0,23.0,12.0,8.0,6.0,4.0,1.0,1.2407407407407407,14.0,13.0,3.5131744040150568,3.262233375156838,30.419847328244273
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0017,17,17,1,3980.0,77.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,77.0,0,42.0,0.0,0.0,0.0,18.0,2.0,1.3225806451612903,111.0,91.0,27.889447236180906,22.8643216080402,51.688311688311686
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0018,18,18,1,3992.0,111.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,111.0,0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,142.0,69.0,35.57114228456914,17.284569138276552,35.96396396396396
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0019,19,19,1,3987.0,127.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,127.0,0,10.0,12.0,8.0,10.0,12.0,2.0,2.1481481481481484,197.0,82.0,49.41058439929772,20.566842237271132,31.393700787401574
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0020,20,20,1,3948.0,110.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,110.0,0,15.0,12.0,10.0,8.0,10.0,5.0,2.0166666666666666,290.0,107.0,73.4549138804458,27.10233029381966,35.89090909090909
688186,广大特材,688186_1207242846_glm4_dewrap_join_chunk_0021,21,21,1,2466.0,133.0,21,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,133.0,0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,84.0,24.0,34.0632603406326,9.732360097323602,18.541353383458645
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0001,1,1,1,3992.0,144.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,144.0,0,5.0,15.0,12.0,14.0,9.0,3.0,2.2758620689655173,73.0,49.0,18.286573146292586,12.274549098196394,27.72222222222222
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0002,2,2,1,3996.0,134.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,134.0,0,15.0,12.0,10.0,10.0,5.0,2.0,1.7037037037037037,218.0,109.0,54.55455455455456,27.27727727727728,29.82089552238806
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0003,3,3,1,3952.0,133.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,133.0,0,23.0,12.0,5.0,3.0,1.0,1.0,0.8888888888888888,68.0,30.0,17.206477732793523,7.5910931174089065,29.714285714285715
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0004,4,4,1,3986.0,164.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,164.0,0,15.0,18.0,8.0,5.0,2.0,1.0,1.2653061224489797,73.0,30.0,18.314099347717008,7.526342197691922,24.304878048780488
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0005,5,5,1,3984.0,147.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,147.0,0,12.0,28.0,10.0,8.0,3.0,1.0,1.435483870967742,73.0,37.0,18.32329317269076,9.28714859437751,27.102040816326532
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0006,6,6,1,3939.0,129.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,129.0,0,12.0,18.0,12.0,7.0,4.0,1.0,1.5555555555555556,43.0,21.0,10.916476263010917,5.331302361005331,30.53488372093023
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0007,7,7,1,3972.0,182.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,182.0,0,10.0,15.0,12.0,6.0,4.0,1.0,1.625,141.0,62.0,35.49848942598187,15.609264853977844,21.824175824175825
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0008,8,8,1,3999.0,187.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,187.0,0,8.0,12.0,10.0,10.0,12.0,2.0,2.2222222222222223,147.0,60.0,36.75918979744936,15.003750937734432,21.385026737967916
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0009,9,9,1,3889.0,148.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,148.0,0,15.0,12.0,8.0,7.0,5.0,1.0,1.5416666666666667,74.0,60.0,19.028027770635124,15.428130624839289,26.277027027027028
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0010,10,10,1,3369.0,245.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,245.0,0,18.0,12.0,5.0,4.0,3.0,0.0,1.0952380952380953,29.0,21.0,8.607895517957852,6.233303650934996,13.751020408163265
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0011,11,11,1,3912.0,93.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,93.0,0,0.0,0.0,0.0,0.0,60.0,0.0,4.0,89.0,50.0,22.750511247443765,12.781186094069529,42.064516129032256
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0012,12,12,1,3970.0,161.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,161.0,0,22.0,15.0,10.0,8.0,5.0,2.0,1.435483870967742,241.0,134.0,60.705289672544076,33.75314861460958,24.658385093167702
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0013,13,13,1,3800.0,169.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,169.0,0,12.0,15.0,10.0,12.0,9.0,4.0,2.0483870967741935,179.0,88.0,47.10526315789473,23.157894736842106,22.485207100591715
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0014,14,14,1,3942.0,148.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,148.0,0,15.0,18.0,12.0,9.0,5.0,3.0,1.6774193548387097,388.0,150.0,98.42719431760527,38.051750380517504,26.635135135135137
688398,赛特新材,688398_1207293073_glm4_dewrap_join_chunk_0015,15,15,1,3668.0,171.0,15,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,171.0,0,10.0,15.0,12.0,6.0,4.0,1.0,1.625,140.0,60.0,38.16793893129771,16.357688113413307,21.450292397660817
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0001,1,1,1,3986.0,181.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,181.0,0,0.0,12.0,18.0,15.0,14.0,3.0,2.6451612903225805,95.0,44.0,23.833416959357752,11.038635223281485,22.022099447513813
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0002,2,2,1,3955.0,155.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,155.0,0,15.0,18.0,12.0,8.0,6.0,3.0,1.6935483870967742,148.0,86.0,37.420986093552465,21.744627054361565,25.516129032258064
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0003,3,3,1,3947.0,118.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,118.0,0,23.0,18.0,10.0,7.0,3.0,1.0,1.2258064516129032,73.0,21.0,18.4950595388903,5.32049657968077,33.44915254237288
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0004,4,4,1,3992.0,111.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,111.0,0,22.0,18.0,12.0,10.0,4.0,2.0,1.4411764705882353,83.0,40.0,20.791583166332664,10.02004008016032,35.96396396396396
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0005,5,5,1,3995.0,179.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,179.0,0,15.0,18.0,12.0,8.0,5.0,2.0,1.6,169.0,55.0,42.30287859824781,13.76720901126408,22.318435754189945
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0006,6,6,1,3979.0,188.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,188.0,0,10.0,15.0,12.0,8.0,6.0,3.0,1.8888888888888888,109.0,24.0,27.393817542096006,6.031666247800955,21.164893617021278
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0007,7,7,1,3732.0,167.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,167.0,0,12.0,20.0,15.0,10.0,7.0,2.0,1.7878787878787878,84.0,33.0,22.508038585209004,8.842443729903538,22.347305389221557
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0008,8,8,1,3985.0,143.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,143.0,0,12.0,18.0,15.0,10.0,5.0,2.0,1.7419354838709677,26.0,16.0,6.524466750313676,4.0150564617314926,27.867132867132867
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0009,9,9,1,3778.0,144.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,144.0,0,62.0,0.0,0.0,0.0,18.0,2.0,1.0,43.0,26.0,11.381683430386447,6.881948120698782,26.23611111111111
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0010,10,10,1,3977.0,120.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,120.0,0,0.0,0.0,0.0,0.0,92.0,0.0,4.0,63.0,39.0,15.841086245914004,9.806386723661051,33.141666666666666
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0011,11,11,1,3989.0,160.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,160.0,0,15.0,18.0,12.0,9.0,5.0,3.0,1.6774193548387097,83.0,22.0,20.80721985460015,5.515166708448232,24.93125
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0012,12,12,1,3980.0,130.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,130.0,0,12.0,15.0,10.0,10.0,10.0,3.0,2.0,91.0,31.0,22.8643216080402,7.788944723618091,30.615384615384617
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0013,13,13,1,3719.0,153.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,153.0,0,8.0,15.0,12.0,10.0,6.0,3.0,2.0,181.0,64.0,48.66899704221564,17.20892713094918,24.30718954248366
688080,映翰通,688080_1207293074_glm4_dewrap_join_chunk_0014;688080_1207293074_glm4_dewrap_join_chunk_0015,14,15,2,5881.0,281.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,281.0,0,10.0,12.0,8.0,6.0,22.0,2.0,2.4,386.0,146.0,65.63509607209659,24.825709913280054,20.9288256227758
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0001,1,1,1,3967.0,139.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,139.0,0,12.0,15.0,10.0,7.0,3.0,1.0,1.5208333333333333,78.0,56.0,19.662213259389965,14.116460801613309,28.53956834532374
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0002,2,2,1,3999.0,190.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,190.0,0,15.0,12.0,10.0,10.0,8.0,3.0,1.8793103448275863,137.0,73.0,34.25856464116029,18.25456364091023,21.04736842105263
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0003,3,3,1,3997.0,123.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,123.0,0,28.0,22.0,5.0,3.0,1.0,1.0,0.8333333333333334,58.0,33.0,14.51088316237178,8.25619214410808,32.49593495934959
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0004,4,4,1,3974.0,118.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,118.0,0,10.0,28.0,12.0,8.0,3.0,1.0,1.5,74.0,43.0,18.621036738802214,10.820332159033718,33.67796610169491
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0005,5,5,1,3941.0,147.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,147.0,0,12.0,15.0,10.0,8.0,6.0,3.0,1.8148148148148149,139.0,53.0,35.270235980715555,13.448363359553413,26.80952380952381
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0006,6,6,1,3621.0,182.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,182.0,0,10.0,15.0,12.0,10.0,5.0,2.0,1.8333333333333333,33.0,22.0,9.113504556752277,6.075669704501519,19.895604395604394
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0007,7,7,1,3996.0,179.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,179.0,0,24.0,20.0,10.0,8.0,5.0,1.0,1.3088235294117647,36.0,11.0,9.00900900900901,2.7527527527527527,22.324022346368714
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0008,8,8,1,3483.0,107.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,107.0,0,15.0,12.0,5.0,5.0,4.0,1.0,1.380952380952381,40.0,14.0,11.484352569623887,4.019523399368361,32.55140186915888
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0009,9,9,1,3922.0,79.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,79.0,0,0.0,0.0,0.0,0.0,120.0,0.0,4.0,45.0,31.0,11.473737888832227,7.90413054563998,49.64556962025316
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0010,10,10,1,3971.0,141.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,141.0,0,0.0,0.0,0.0,0.0,65.0,0.0,4.0,66.0,34.0,16.62049861495845,8.562075044069504,28.163120567375888
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0011,11,11,1,3810.0,140.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,140.0,0,10.0,15.0,12.0,10.0,10.0,3.0,2.066666666666667,122.0,61.0,32.020997375328086,16.010498687664043,27.214285714285715
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0012,12,12,1,3990.0,152.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,152.0,0,15.0,20.0,10.0,8.0,5.0,2.0,1.5666666666666667,209.0,111.0,52.38095238095238,27.81954887218045,26.25
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0013,13,13,1,3978.0,90.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,90.0,0,15.0,12.0,10.0,6.0,4.0,1.0,1.4791666666666667,199.0,82.0,50.02513826043238,20.613373554550027,44.2
688208,道通科技,688208_1207298613_glm4_dewrap_join_chunk_0014,14,14,1,2114.0,107.0,14,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,107.0,0,15.0,12.0,8.0,4.0,2.0,1.0,1.2619047619047619,168.0,77.0,79.47019867549669,36.42384105960265,19.757009345794394
688090,瑞松科技,688090_1207300445_glm4_dewrap_join_chunk_0001,1,1,1,3987.0,129.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,129.0,0,10.0,22.0,18.0,12.0,5.0,1.0,1.75,132.0,67.0,33.10759969902182,16.804614998745926,30.906976744186046
688090,瑞松科技,688090_1207300445_glm4_dewrap_join_chunk_0002,2,2,1,3998.0,141.0,23,Summary_len_glm4,merge_tail,2000,0,glm4token_tailmerge2000_floor0,141.0,0,15.0,18.0,12.0,10.0,5.0,2.0,1.6451612903225807,134.0,68.0,33.516758379189596,17.008504252126063,28.354609929078013
