custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688138_1207092034_glm4_dewrap_join_chunk_0013,688138,清溢光电,1207092034,13,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688138_1207092034_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3941,3591,2758,2758,13,2758,243,243,122,60,60,0,10,20,15,8,6,1,7,0.1166666666666666,5,-2,1.7166666666666666,,153,122,153,22.60655737704918,18.026143790849673,,,139,59,50.39883973894126,21.392313270485857,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688358_1207116567_glm4_dewrap_join_chunk_0001,688358,祥生医疗,1207116567,1,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7117,6750,3976,3976,17,3976,248,248,124,68,68,0,10,22,18,12,5,1,6,0.088235294117647,6,0,1.75,,146,124,146,32.064516129032256,27.232876712328768,,,144,57,36.21730382293763,14.336016096579478,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0002,688358,祥生医疗,1207116567,2,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7173,6688,3947,3947,17,3947,203,203,102,62,62,0,24,28,6,3,1,0,1,0.0161290322580645,4,3,0.8548387096774194,,110,102,110,38.69607843137255,35.88181818181818,,,74,35,18.748416518875096,8.86749429946795,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0003,688358,祥生医疗,1207116567,3,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7147,6868,3954,3954,17,3954,228,228,114,62,62,0,15,18,12,8,6,3,9,0.1451612903225806,6,-3,1.6935483870967742,,123,114,123,34.68421052631579,32.146341463414636,,,159,55,40.21244309559939,13.9099645928174,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0004,688358,祥生医疗,1207116567,4,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6858,6306,3957,3957,17,3957,288,288,144,60,60,0,10,15,12,10,10,3,13,0.2166666666666666,6,-7,2.066666666666667,,158,144,158,27.479166666666668,25.044303797468356,,,186,76,47.005307050796056,19.2064695476371,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0005,688358,祥生医疗,1207116567,5,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7474,6663,3911,3911,17,3911,201,201,101,49,49,0,0,15,10,12,10,2,12,0.2448979591836734,6,-6,2.4693877551020407,,115,101,115,38.722772277227726,34.00869565217391,,,40,18,10.227563283047814,4.602403477371516,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0006,688358,祥生医疗,1207116567,6,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7053,6224,3992,3992,17,3992,217,217,109,62,62,0,0,0,0,0,0,0,0,0.0,0,0,,,122,109,122,36.62385321100918,32.721311475409834,,,20,6,5.01002004008016,1.503006012024048,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0007,688358,祥生医疗,1207116567,7,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6063,5640,3879,3879,17,3879,221,221,111,48,48,0,12,15,10,6,4,1,5,0.1041666666666666,5,0,1.5416666666666667,,142,111,142,34.945945945945944,27.316901408450704,,,89,53,22.94405774684197,13.663315287445217,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0008,688358,祥生医疗,1207116567,8,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6105,5447,3936,3936,17,3936,241,241,121,48,48,0,12,15,10,7,3,1,4,0.0833333333333333,5,1,1.5208333333333333,,144,121,144,32.52892561983471,27.333333333333332,,,19,17,4.8272357723577235,4.319105691056911,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0009,688358,祥生医疗,1207116567,9,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5679,5103,3558,3558,17,3558,340,340,170,62,62,0,12,20,15,8,5,2,7,0.1129032258064516,6,-1,1.6774193548387095,,202,170,202,20.929411764705883,17.613861386138613,,,43,9,12.085441259134344,2.5295109612141653,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0010,688358,祥生医疗,1207116567,10,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5552,4799,3649,3649,17,3649,184,184,92,62,62,0,0,0,0,0,0,0,0,0.0,0,0,,,115,92,115,39.66304347826087,31.730434782608697,,,20,8,5.480953685941353,2.1923814743765417,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0011,688358,祥生医疗,1207116567,11,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4690,4231,3122,3122,17,3122,112,122,56,2,62,1,0,0,0,0,2,0,2,1.0,2,0,4.0,,74,56,74,55.75,42.189189189189186,,,43,25,13.773222293401666,8.00768737988469,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0012,688358,祥生医疗,1207116567,12,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4552,4141,3105,3105,17,3105,204,204,102,68,68,0,0,0,0,0,68,0,68,1.0,4,-64,4.0,,121,102,121,30.441176470588236,25.66115702479339,,,10,7,3.2206119162640903,2.2544283413848634,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0013,688358,祥生医疗,1207116567,13,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6041,5383,3751,3751,17,3751,158,158,79,80,80,0,0,0,0,0,40,40,80,1.0,5,-75,4.5,,88,79,88,47.48101265822785,42.625,,,51,7,13.596374300186616,1.8661690215942417,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0014,688358,祥生医疗,1207116567,14,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6255,5544,3533,3533,17,3533,213,214,107,72,72,0,22,18,12,10,8,2,10,0.1388888888888889,5,-5,1.5833333333333333,,109,107,109,33.018691588785046,32.41284403669725,,,57,26,16.13359750919898,7.359184828757431,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0015,688358,祥生医疗,1207116567,15,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6629,6140,3997,3997,17,3997,354,354,177,23,62,1,0,0,0,0,15,8,23,1.0,6,-17,4.3478260869565215,,198,177,198,22.581920903954803,20.18686868686869,,,329,124,82.31173380035025,31.02326745058794,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0016,688358,祥生医疗,1207116567,16,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6676,6166,3888,3888,17,3888,215,215,108,25,78,1,0,0,0,0,25,0,25,1.0,5,-20,4.0,,115,108,115,36.0,33.80869565217391,,,308,104,79.21810699588477,26.74897119341564,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_1207116567_glm4_dewrap_join_chunk_0017,688358,祥生医疗,1207116567,17,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688358_1207116567_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2599,2454,1514,1514,17,1514,239,239,120,28,28,0,7,8,5,3,4,1,5,0.1785714285714285,5,0,1.7142857142857142,,139,120,139,12.616666666666667,10.892086330935252,,,49,17,32.36459709379128,11.228533685601056,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0001,688357,建龙微纳,1207119374,1,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5678,5154,3984,3984,17,3984,196,196,98,62,62,0,12,18,15,10,5,2,7,0.1129032258064516,5,-2,1.7419354838709675,,123,98,123,40.6530612244898,32.390243902439025,,,60,47,15.060240963855422,11.79718875502008,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0002,688357,建龙微纳,1207119374,2,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6670,6145,3918,3918,17,3918,193,193,97,30,60,1,0,0,0,15,12,3,15,0.5,5,-10,3.6,,115,97,115,40.391752577319586,34.06956521739131,,,195,78,49.77029096477795,19.90811638591118,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0003,688357,建龙微纳,1207119374,3,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5950,5445,3912,3912,17,3912,212,212,106,62,62,0,0,15,18,12,12,5,17,0.2741935483870967,5,-12,2.5806451612903225,,132,106,132,36.905660377358494,29.636363636363637,,,68,46,17.382413087934562,11.758691206543968,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0004,688357,建龙微纳,1207119374,4,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6599,6217,3909,3909,17,3909,276,276,138,62,62,0,18,15,12,8,6,3,9,0.1451612903225806,5,-4,1.6451612903225807,,176,138,176,28.32608695652174,22.210227272727273,,,101,47,25.837810181632133,12.023535431056535,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0005,688357,建龙微纳,1207119374,5,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6586,6164,3979,3979,17,3979,222,222,111,62,62,0,12,20,15,8,5,2,7,0.1129032258064516,6,-1,1.6774193548387095,,142,111,142,35.846846846846844,28.02112676056338,,,66,34,16.587082181452626,8.54486051771802,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0006,688357,建龙微纳,1207119374,6,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6523,6110,3961,3961,17,3961,217,219,109,48,48,0,15,12,10,5,5,1,6,0.125,6,0,1.5,,131,109,131,36.3394495412844,30.236641221374047,,,120,60,30.295379954556932,15.147689977278466,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0007,688357,建龙微纳,1207119374,7,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6302,5656,3871,3871,17,3871,358,358,179,54,54,0,12,15,10,7,7,3,10,0.1851851851851851,5,-5,1.8333333333333333,,222,179,222,21.625698324022345,17.436936936936938,,,147,72,37.9746835443038,18.599845001291655,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0008,688357,建龙微纳,1207119374,8,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6264,5704,3980,3980,17,3980,358,358,179,48,48,0,0,0,0,0,24,24,48,1.0,6,-42,4.5,,204,179,204,22.23463687150838,19.50980392156863,,,65,45,16.331658291457288,11.306532663316585,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0009,688357,建龙微纳,1207119374,9,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6730,6303,3896,3896,17,3896,225,225,113,49,49,0,10,12,8,7,9,3,12,0.2448979591836734,6,-6,2.0408163265306123,,138,113,138,34.47787610619469,28.231884057971016,,,82,32,21.04722792607803,8.213552361396305,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0010,688357,建龙微纳,1207119374,10,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6567,5987,3983,3983,17,3983,189,189,95,55,55,0,10,15,12,10,5,3,8,0.1454545454545454,5,-3,1.8909090909090909,,112,95,112,41.92631578947368,35.5625,,,94,61,23.60030128044188,15.315089128797387,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0011,688357,建龙微纳,1207119374,11,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6179,5207,3979,3979,17,3979,195,195,98,62,62,0,0,0,0,24,38,0,38,0.6129032258064516,5,-33,3.612903225806451,,120,98,120,40.60204081632653,33.15833333333333,,,52,44,13.068610203568737,11.058054787635085,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0012,688357,建龙微纳,1207119374,12,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6224,5191,3993,3993,17,3993,236,236,118,60,60,0,0,0,0,30,30,0,30,0.5,5,-25,3.5,,149,118,149,33.83898305084746,26.798657718120804,,,86,72,21.53769095917856,18.031555221637863,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0013,688357,建龙微纳,1207119374,13,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6411,5613,3959,3959,17,3959,225,225,113,60,60,0,15,20,10,8,5,2,7,0.1166666666666666,5,-2,1.5666666666666669,,135,113,135,35.0353982300885,29.32592592592593,,,45,23,11.366506693609498,5.809547865622632,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0014,688357,建龙微纳,1207119374,14,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6004,5220,3846,3846,17,3846,221,221,111,54,54,0,15,18,10,7,3,1,4,0.074074074074074,5,1,1.4074074074074074,,136,111,136,34.648648648648646,28.279411764705884,,,9,3,2.3400936037441498,0.7800312012480499,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0015,688357,建龙微纳,1207119374,15,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4978,4007,3545,3545,17,3545,187,188,94,60,60,0,42,0,0,0,18,0,18,0.3,4,-14,1.2,,112,94,112,37.712765957446805,31.651785714285715,,,43,40,12.129760225669958,11.283497884344149,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0016,688357,建龙微纳,1207119374,16,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6149,5570,3982,3982,17,3982,197,197,99,60,60,0,0,0,0,0,30,30,60,1.0,5,-55,4.5,,124,99,124,40.22222222222222,32.11290322580645,,,197,98,49.472626820693115,24.610748367654445,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_1207119374_glm4_dewrap_join_chunk_0017,688357,建龙微纳,1207119374,17,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688357_1207119374_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4960,4567,3113,3113,17,3113,258,258,129,48,48,0,15,12,8,7,5,1,6,0.125,6,0,1.5416666666666667,,167,129,167,24.131782945736433,18.64071856287425,,,266,120,85.44812078380983,38.54802441374879,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0001,688399,硕世生物,1207122312,1,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6792,6281,3990,3990,23,3990,268,268,134,62,62,0,10,15,18,12,5,2,7,0.1129032258064516,5,-2,1.8870967741935485,,143,134,143,29.77611940298507,27.902097902097903,,,159,132,39.849624060150376,33.08270676691729,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0002,688399,硕世生物,1207122312,2,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7024,6656,3930,3930,23,3930,227,227,114,62,62,0,10,22,18,8,3,1,4,0.064516129032258,5,1,1.596774193548387,,130,114,130,34.473684210526315,30.23076923076923,,,68,26,17.302798982188293,6.6157760814249365,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0003,688399,硕世生物,1207122312,3,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6480,5532,3998,3998,23,3998,176,176,88,68,68,0,15,28,12,8,4,1,5,0.0735294117647058,5,0,1.4264705882352942,,97,88,97,45.43181818181818,41.21649484536083,,,54,29,13.506753376688344,7.253626813406704,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0004,688399,硕世生物,1207122312,4,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6401,5752,3991,3991,23,3991,262,262,131,52,52,0,12,16,10,8,5,1,6,0.1153846153846153,5,-1,1.6346153846153846,,150,131,150,30.46564885496183,26.606666666666666,,,38,19,9.52142320220496,4.76071160110248,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0005,688399,硕世生物,1207122312,5,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7622,7312,3983,3983,23,3983,188,188,94,49,49,0,15,18,5,5,4,2,6,0.1224489795918367,6,0,1.4081632653061225,,102,94,102,42.37234042553192,39.049019607843135,,,169,110,42.43032889781571,27.617373838814963,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0006,688399,硕世生物,1207122312,6,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7244,6936,3973,3973,23,3973,55,55,28,31,31,0,0,28,3,0,0,0,0,0.0,1,1,1.096774193548387,,27,28,27,141.89285714285714,147.14814814814815,,,144,89,36.24465139692927,22.401208155046564,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0007,688399,硕世生物,1207122312,7,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7216,6922,3995,3995,23,3995,193,193,97,62,62,0,15,28,10,5,3,1,4,0.064516129032258,5,1,1.2903225806451613,,107,97,107,41.18556701030928,37.33644859813084,,,81,58,20.27534418022528,14.518147684605758,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0008,688399,硕世生物,1207122312,8,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7150,6686,3983,3983,23,3983,231,231,116,54,54,0,18,16,8,4,6,2,8,0.1481481481481481,5,-3,1.4444444444444444,,126,116,126,34.33620689655172,31.61111111111111,,,222,170,55.73688174742656,42.68139593271403,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0009,688399,硕世生物,1207122312,9,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6339,5792,3880,3880,23,3880,213,213,107,62,62,0,12,18,15,9,6,2,8,0.1290322580645161,5,-3,1.7580645161290325,,118,107,118,36.26168224299065,32.88135593220339,,,222,174,57.21649484536082,44.845360824742265,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0010,688399,硕世生物,1207122312,10,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6092,5334,3956,3956,23,3956,176,176,88,54,54,0,0,12,15,12,10,5,15,0.2777777777777778,6,-9,2.6481481481481484,,111,88,111,44.95454545454545,35.63963963963964,,,227,196,57.381193124368046,49.54499494438827,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_1207122312_glm4_dewrap_join_chunk_0011,688399,硕世生物,1207122312,11,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688399_1207122312_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6378,5857,3985,3985,23,3985,341,341,171,54,54,0,6,15,12,10,8,3,11,0.2037037037037037,6,-5,2.1481481481481484,,193,171,193,23.304093567251464,20.647668393782386,,,159,116,39.89962358845671,29.109159347553327,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard1_20260708
